,GeoFIPS,GeoName,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
212,06067,"Sacramento, CA",0.0004510349213442257,0.0004520293030925476,0.00045632162430785014,0.0004622455155760107,0.00046793341117582453,0.0004746380881128203,0.0004826547409687605,0.0004919669700446582,0.0005064935034130436,0.0005204220477573978,0.0005314026462107093,0.0005395628964309486,0.0005443164091811728,0.0005478151449625772,0.000552454259812552,0.0005577649623356694,0.000563430058353965,0.0005687755602383469,0.0005746578522700532,0.0005800697529356988,0.0005860408433375287,0.0005940774958263796,0.0006026121391747079,0.0006108303883303883,0.0006185574465017809,0.0006242769415215938,0.0006302292322684876,0.0006344847541592343,0.00063555673448325
213,06069,"San Benito, CA",1.098123169039663e-05,1.1340182699696593e-05,1.1770590261583769e-05,1.2280795607877674e-05,1.2986463819808973e-05,1.3643752887187063e-05,1.4309939268505971e-05,1.4953326282851529e-05,1.5193275718193023e-05,1.5307828635181082e-05,1.5347310465793472e-05,1.5250274135626403e-05,1.5194109841374976e-05,1.5048694366654695e-05,1.5034236231500863e-05,1.5088454238327736e-05,1.5135443177577693e-05,1.5446015042324446e-05,1.5609225144926366e-05,1.5789395752227973e-05,1.5971512646954137e-05,1.614111769395102e-05,1.625900710366689e-05,1.6547613724622242e-05,1.6815367266028798e-05,1.716931353623705e-05,1.7568858540392006e-05,1.7935594699390187e-05,1.8538943801002054e-05
214,06071,"San Bernardino, CA",2.9810359644212774e-05,2.9991731377354118e-05,3.0336485815262228e-05,3.0717641581175364e-05,3.1138103855077023e-05,3.16742346194471e-05,3.235333487028937e-05,3.30543490284243e-05,3.3875764619252405e-05,3.46272634944514e-05,3.551851884249846e-05,3.653725579697329e-05,3.740032512729975e-05,3.7981668957638017e-05,3.832838583500518e-05,3.855106499479916e-05,3.8747789930767153e-05,3.9261121766127735e-05,3.962934851913422e-05,3.985701073598598e-05,4.001766141719212e-05,4.031722202873457e-05,4.061195350003957e-05,4.091376514507917e-05,4.126819710306473e-05,4.155848422618307e-05,4.176902319677453e-05,4.199505004741042e-05,4.222534808981011e-05
215,06073,"San Diego, CA",0.0002384128015045511,0.0002397800333189964,0.00024060647996946126,0.00024316065130864772,0.0002469252386863923,0.0002509712691145449,0.00025581999456394906,0.0002592839725186772,0.00026316364983720446,0.00026597743840535963,0.000267293131935566,0.000268696678982322,0.00026946406752771597,0.0002702815270752353,0.00027289081319881246,0.00027714354699471334,0.00028072802549301796,0.00028450930320480437,0.00028731850651635463,0.00029048095799674543,0.00029342955310908425,0.00029663473918103256,0.0002991940460076165,0.00030112168788431115,0.00030203773044883554,0.000302944510795018,0.000302439765747952,0.00030237493021955894,0.00030134939172730984
216,06075,"San Francisco, CA",0.006092459346137409,0.006109240260047708,0.006142736248088373,0.006204856080454697,0.006279082202356111,0.006339235071296951,0.006375891368774376,0.006401972151600143,0.006426497469625003,0.00635948903359869,0.006305475724136557,0.006265683807139845,0.006279600690623079,0.00632596835564055,0.006408457369923495,0.00651115919664572,0.006599796000379863,0.006629983539478919,0.006716101971630643,0.0068277826983411645,0.006918633364675538,0.007013599017255693,0.007117658789439026,0.00718709506735035,0.007240252459673361,0.007261115439939476,0.007256687714739014,0.007160191287275428,0.006709081805095339
217,06077,"San Joaquin, CA",0.00014041978817966463,0.00014203560639253213,0.0001436192579823187,0.00014548658591186214,0.00014749727715289562,0.0001498124421192987,0.0001531863326626244,0.0001574736443820588,0.0001639407994121765,0.00016888614041239597,0.00017380458346055638,0.0001782746348749075,0.0001821809384899177,0.0001837967567027852,0.00018525756506821954,0.000186259167159326,0.00018793515914123282,0.00019060970293102294,0.00019289186937892057,0.00019463358109936347,0.00019560135277653997,0.00019854737177319422,0.0002018255943427016,0.00020514929386208203,0.0002084491457126266,0.00021138850954588478,0.00021424385194126775,0.00021643617368331862,0.0002189021890200323
218,06079,"San Luis Obispo, CA",2.6127661748712507e-05,2.6461962940805537e-05,2.682948370552083e-05,2.7251278701562632e-05,2.7675296133800995e-05,2.8075217678855604e-05,2.8479935007281736e-05,2.8989808658902983e-05,2.9413592150489075e-05,2.9603201049153455e-05,2.9789300838033798e-05,3.004289250509387e-05,3.025028089333073e-05,3.0470536017442408e-05,3.0736292598420494e-05,3.115598212859187e-05,3.136500810139462e-05,3.155836005049531e-05,3.170410507685917e-05,3.206764885048588e-05,3.224649647914587e-05,3.254477081078941e-05,3.276198470642158e-05,3.296516216291759e-05,3.303312192240186e-05,3.3123189073525595e-05,3.3061194800674195e-05,3.3012652115328284e-05,3.312120057798131e-05
219,06081,"San Mateo, CA",0.000576270159095579,0.0005808229602378091,0.0005849703985562226,0.0005914708346672367,0.0006003087769979666,0.0006047316210565528,0.0006063556542806337,0.0006091802844032801,0.0006072877305825308,0.0006004086115787792,0.0005964746127089996,0.0005939821907604366,0.0005939107573965793,0.0005939951004045071,0.0005971562419159271,0.0006057463190805016,0.0006141694315150965,0.0006196956198202496,0.0006277546802920535,0.000637338800050064,0.000645789453058676,0.0006534655274230524,0.0006605486188031194,0.0006629997298906564,0.0006639688138388892,0.0006640961889937191,0.000661319754875603,0.0006561997900372046,0.0006350580962642587
220,06083,"Santa Barbara, CA",5.367483437159652e-05,5.42626160627185e-05,5.431289243995046e-05,5.452840297830994e-05,5.5260234963748215e-05,5.574718144884879e-05,5.605335893716029e-05,5.648889923879897e-05,5.693714986052438e-05,5.72215785789097e-05,5.745205904981577e-05,5.751900006893922e-05,5.763127456303869e-05,5.7632121917711136e-05,5.8078112926976684e-05,5.873001112164729e-05,5.9365103448647663e-05,5.992096811377408e-05,6.013040594364767e-05,6.077100607601896e-05,6.15026968356785e-05,6.217140089801934e-05,6.26586298346774e-05,6.299531209119704e-05,6.316563038035925e-05,6.32301705612441e-05,6.332111996275361e-05,6.328270655093593e-05,6.305377956359602e-05
221,06085,"Santa Clara, CA",0.00046328788921194816,0.0004669306496172521,0.000472576464713856,0.00048108451278305365,0.000489673006016772,0.0004961163945474902,0.0004998659167510613,0.0005038878759244406,0.0005048254060016614,0.0004992229535402081,0.0004975016064510587,0.000497374509072169,0.0005010065035818493,0.0005057455910248221,0.0005119859228019731,0.0005206399085674017,0.0005278689084259856,0.0005342632523210852,0.0005426394181688939,0.0005509841834878004,0.0005601653990861286,0.0005684040007120802,0.0005764233967410294,0.0005808389092099821,0.000582759425368168,0.0005833656051023072,0.0005811529144990035,0.0005773504599752829,0.0005638661757067374
222,06087,"Santa Cruz, CA",0.000204182151776659,0.0002062015414146836,0.000207598112427235,0.0002091976633260827,0.00021282007360460108,0.00021763000296149389,0.0002200397385347037,0.00022192033850688468,0.00022210249994330443,0.0002207892027302592,0.00021947937525886008,0.00021890253071019753,0.00021805331144231693,0.0002182606285056708,0.00021972485948032098,0.00022251453176377767,0.00022554101391458002,0.00022829338647534122,0.0002298426261203206,0.00023114291180219298,0.0002332932841873575,0.00023508280344132861,0.00023739712111927092,0.0002382793029327894,0.00023864969785350956,0.00023768163993425034,0.00023697988468632854,0.0002345137658113698,0.00023229226372246042
223,06089,"Shasta, CA",1.6130515896982973e-05,1.622112126094612e-05,1.6280127237251693e-05,1.6335247204719113e-05,1.643996491656817e-05,1.6570146212646142e-05,1.6565339833293696e-05,1.6731824632991215e-05,1.701744628259513e-05,1.7405024532505205e-05,1.771222375749989e-05,1.788249230264508e-05,1.795898531872232e-05,1.801533244687547e-05,1.8054397062037912e-05,1.812587917198175e-05,1.8129151600477033e-05,1.8135798720858077e-05,1.8197770335487496e-05,1.825575367788829e-05,1.8338996077737053e-05,1.8413955142957126e-05,1.8388593822118682e-05,1.843798703971936e-05,1.8550067715682803e-05,1.860569900010261e-05,1.8631980691455352e-05,1.860099488414064e-05,1.862615167819813e-05
224,06091,"Sierra, CA",1.3752207440944593e-06,1.3756258164785813e-06,1.4039808833671268e-06,1.4169431996590334e-06,1.4128924758178126e-06,1.4238294301891088e-06,1.409651896744836e-06,1.4477287008523115e-06,1.425044647341475e-06,1.4104620415130802e-06,1.4222091406526205e-06,1.389398277538732e-06,1.3683345135643838e-06,1.3869678432339996e-06,1.3663091516437734e-06,1.3448403152853032e-06,1.3156751036285137e-06,1.307573655946072e-06,1.2711171413750848e-06,1.2703069966068408e-06,1.267471489917986e-06,1.25653453554669e-06,1.2751678652163056e-06,1.2723323585274512e-06,1.307573655946072e-06,1.2998772806477526e-06,1.3116243797872929e-06,1.307573655946072e-06,1.3298526370727864e-06
225,06093,"Siskiyou, CA",2.7149293612789645e-06,2.7306101537393527e-06,2.7524402765763637e-06,2.7491811314767535e-06,2.769043468593245e-06,2.757851687307792e-06,2.7317785265109113e-06,2.719110905935068e-06,2.7000479817675375e-06,2.7035531000822125e-06,2.7233539438949377e-06,2.729933727397924e-06,2.7451225734281826e-06,2.7356526046481834e-06,2.7342997519653265e-06,2.7536701426516884e-06,2.754162089081818e-06,2.7646774440258433e-06,2.749304118084286e-06,2.7208942117442886e-06,2.691807879062863e-06,2.6841212160920845e-06,2.6832603098393573e-06,2.6953744906813042e-06,2.7149293612789645e-06,2.717758053252211e-06,2.7245223166664963e-06,2.703368620170914e-06,2.712961575558445e-06
226,06095,"Solano, CA",0.00017112814783156382,0.0001719836687696018,0.00017166560854167665,0.00017270529433842464,0.00017471278526002616,0.000177896206389156,0.00018212448120647723,0.00018650168525903075,0.00018990074840384398,0.00019178796839730837,0.0001918739433185939,0.00019229301233382175,0.00019176682702322175,0.00019187065466040265,0.00019179595513862997,0.000192138445398833,0.00019275765275541404,0.00019454856204470609,0.0001959218117437094,0.00019775077550635736,0.0001998992089218696,0.0002026898703013016,0.00020504783822442772,0.00020791085008406725,0.00021043137168350374,0.00021184643432236723,0.00021284712602913326,0.00021295189328294023,0.0002122199319312306
227,06097,"Sonoma, CA",0.00010063724765141906,0.00010197642458766249,0.00010347953736477451,0.00010497750417378751,0.00010711969717957709,0.00010926630101516583,0.00011110904768681279,0.00011282437038648415,0.00011401823498545542,0.00011401946021595518,0.00011431131012099927,0.00011438972487298425,0.00011417628971992513,0.00011399250514496034,0.00011452376508965857,0.00011592910447288932,0.00011749445895938941,0.00011875791665074735,0.00011934578224453472,0.00011993242260782233,0.00012089398350403811,0.00012194351595013702,0.00012246227854373763,0.00012287518122215853,0.00012277740782827727,0.00012152179161211782,0.00012028504394565476,0.00011966703768157317,0.00011906471436788857
228,06099,"Stanislaus, CA",0.00010370051650914688,0.0001048539058603978,0.00010590251202153731,0.00010714700596911664,0.000108722625120915,0.00011065569431779784,0.00011319913850141338,0.00011600247596690622,0.00011969053455481755,0.00012322838669779083,0.00012578034774168636,0.00012713685130628133,0.0001290484993091266,0.00013024369870175205,0.00013106518858875847,0.00013137437642558967,0.00013202062546016838,0.00013296444843119648,0.00013363650613329033,0.00013442367049250163,0.000135251870633062,0.00013647494338660376,0.0001378642239589429,0.00013948629871226852,0.0001409744264811906,0.0001419081840718878,0.0001424646189435139,0.00014264708622284584,0.00014272167327196455
229,06101,"Sutter, CA",4.52761749714659e-05,4.653564380760177e-05,4.7568331378227914e-05,4.821023767212828e-05,4.888865959352599e-05,4.927880024520795e-05,5.010712842685783e-05,5.073237846961907e-05,5.133840976106593e-05,5.263503484974293e-05,5.4242363084669115e-05,5.5403816289101625e-05,5.6864441388994686e-05,5.8368628991867015e-05,5.955186344778916e-05,6.012586348704538e-05,6.045322288443369e-05,6.0740222904061804e-05,6.074855102963137e-05,6.0733176028579865e-05,6.111498855469226e-05,6.14737385792274e-05,6.198944173949666e-05,6.253525427682512e-05,6.298369180749405e-05,6.330016057913755e-05,6.386391061769276e-05,6.372937935849209e-05,6.346223871522217e-05
230,06103,"Tehama, CA",6.898195596729752e-06,7.026497583535506e-06,7.159905465734549e-06,7.193159245988285e-06,7.2070368078264585e-06,7.2522043439978725e-06,7.268307552545941e-06,7.353798570284877e-06,7.421222573555248e-06,7.512212247871573e-06,7.662508860986883e-06,7.799058832658722e-06,7.934037759594163e-06,8.062994348373415e-06,8.136309769405274e-06,8.201900887149847e-06,8.233714543061888e-06,8.324966058167612e-06,8.309255610803643e-06,8.306768123304347e-06,8.276263671339306e-06,8.279274840417399e-06,8.339760062768684e-06,8.395532150910777e-06,8.457195656814357e-06,8.481415929833812e-06,8.665882765965757e-06,8.590341698224002e-06,8.575024012044132e-06
231,06105,"Trinity, CA",1.6113156269678896e-06,1.645805650939768e-06,1.642526669787512e-06,1.6376689199323178e-06,1.6125300644316882e-06,1.5995355835690438e-06,1.5848408902570816e-06,1.5763398280104919e-06,1.5616451346985297e-06,1.5865411027063996e-06,1.6042718896778583e-06,1.5980782586124856e-06,1.6322039513452244e-06,1.655764038142916e-06,1.6574642505922337e-06,1.6584358005632726e-06,1.671308837679537e-06,1.6816315561218246e-06,1.7186718987676798e-06,1.7407746606088129e-06,1.7792723282112264e-06,1.7865589529940175e-06,1.8306430329299042e-06,1.8421801888359902e-06,1.8775203190325275e-06,1.9090956930912894e-06,1.9202685177582356e-06,1.953786991759075e-06,1.950386566860439e-06
232,06107,"Tulare, CA",2.7153619448528956e-05,2.7667072443085562e-05,2.7863889421045766e-05,2.8072392156949114e-05,2.8409678348540935e-05,2.8802511910081676e-05,2.919102334197221e-05,2.9504697899363846e-05,2.986839710548469e-05,3.03804093901579e-05,3.11147712335027e-05,3.187378522374125e-05,3.265368950728912e-05,3.321004364059591e-05,3.378784834327777e-05,3.435957004867416e-05,3.497619387876989e-05,3.546275362216968e-05,3.57997996954476e-05,3.6070252956337204e-05,3.6318535292910014e-05,3.656449648578179e-05,3.675755161015756e-05,3.697229742222231e-05,3.7258598491829326e-05,3.7475105171529346e-05,3.763238266713398e-05,3.791756318460946e-05,3.818313403978309e-05
233,06109,"Tuolumne, CA",9.000834622183e-06,9.051946094715966e-06,9.007440866932157e-06,9.122528604404347e-06,9.15799370779457e-06,9.231010097127378e-06,9.362961143564526e-06,9.502213828934954e-06,9.605653713823101e-06,9.709441295803308e-06,9.824702881821529e-06,9.840175402418243e-06,9.872511231979916e-06,9.853735589008622e-06,9.794453234812221e-06,9.791150112437642e-06,9.708572053073156e-06,9.594353558331119e-06,9.549152936363189e-06,9.459794783703513e-06,9.436846775627487e-06,9.428154348325963e-06,9.403989400427724e-06,9.443279171830616e-06,9.499432252198466e-06,9.568450124972574e-06,9.592267375778753e-06,9.651375881429123e-06,9.702487353962089e-06
234,06111,"Ventura, CA",0.00014471427825045718,0.0001465109810324166,0.00014755489764995243,0.0001489662930526847,0.00015125087006658873,0.00015327955431911167,0.00015591776673931775,0.0001586757453617768,0.00016081161092664867,0.00016349638743949952,0.00016529623644393493,0.0001665387845737887,0.0001665813634512972,0.00016741741963725217,0.00016780419525363473,0.00016913106214584524,0.00017097202179063367,0.00017307894210872638,0.00017410377164324116,0.00017483893896179915,0.00017579727832798788,0.00017674387179693286,0.00017750211141364815,0.00017780729499381989,0.00017811730278178813,0.0001779272709442379,0.00017732025975453552,0.00017680113304599602,0.0001761431530521825
235,06113,"Yolo, CA",5.637624674781703e-05,5.706380371385695e-05,5.807440210998425e-05,5.911353773491786e-05,6.045174351774156e-05,6.154262665091061e-05,6.288425690119105e-05,6.462160339091894e-05,6.671509449614953e-05,6.861377145272905e-05,6.961333545371792e-05,7.048200869858186e-05,7.087468096695664e-05,7.214782186810195e-05,7.394528678651512e-05,7.50163841077118e-05,7.60197530725415e-05,7.647254376960155e-05,7.668257777361596e-05,7.755695846424116e-05,7.808128248150902e-05,7.875171711026516e-05,7.999746227175642e-05,8.12165726863618e-05,8.217998953086269e-05,8.265637100373594e-05,8.250265046456598e-05,8.228424554010172e-05,8.256238839686717e-05
236,06115,"Yuba, CA",3.743384095525688e-05,3.780161202429099e-05,3.730860329885823e-05,3.7207802258342235e-05,3.672273543307134e-05,3.671173895592414e-05,3.658222489174602e-05,3.688218435170573e-05,3.741795715493315e-05,3.793784615783684e-05,3.832455560418001e-05,3.894096923982022e-05,4.049452709456063e-05,4.231933138559861e-05,4.32289844118308e-05,4.384723079366222e-05,4.374581883774916e-05,4.4219278270475786e-05,4.439522190483097e-05,4.4667079256525616e-05,4.495298766235279e-05,4.532198056218103e-05,4.573434845520099e-05,4.637642053751801e-05,4.750050486812058e-05,4.8125471319319725e-05,4.893126872805059e-05,5.005352031246196e-05,5.0963173338694154e-05
237,08001,"Adams, CO*",9.729004600499946e-05,0.00010000428589796706,0.00010372453521237106,0.00010696064249270878,0.00011001970535183977,0.00011353809093365291,0.00011719546465921714,0.00012143526489192876,0.00012457408047164073,0.00012269112204796534,0.00012491195403061656,0.0001273425919255016,0.0001307633548825372,0.0001345454870133256,0.00013758039240937604,0.00014061397410881934,0.00014418365293415966,0.00014682872967940349,0.00014964886530094334,0.00015241671490650062,0.00015553898427862317,0.00015883796714780067,0.00016231366351403313,0.0001647290788979359,0.0001667136310362103,0.00016928954463373035,0.00017097990520106496,0.00017213449956665432,0.00017278873661473977
238,08003,"Alamosa, CO",7.3817495074172875e-06,7.517993436513365e-06,7.678814701838539e-06,7.67614325224842e-06,7.818798660360784e-06,7.870090492491072e-06,7.95076827011267e-06,7.98977143412841e-06,7.990840013964457e-06,8.075257821012223e-06,8.050146194865103e-06,8.130289682568679e-06,8.140441191011132e-06,8.119069594290178e-06,8.110520955601796e-06,8.174635745764656e-06,8.168758556666394e-06,8.291645237811876e-06,8.407051860105024e-06,8.400640381088739e-06,8.467426620841717e-06,8.482921028464409e-06,8.53902146985691e-06,8.630385045838987e-06,8.669388209854726e-06,8.75060027739435e-06,8.740448768951897e-06,8.742051638705968e-06,8.840895273540378e-06
