GEO_ID,DP03_0004E,DP03_0005E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
0500000US38059,17941,458,17941,1027,1530,1343,283,2259,1219,186,1002,1087,4420,1497,928,1160
0500000US38061,4399,175,4399,799,279,190,180,463,305,49,219,178,785,413,239,300
0500000US38063,1447,16,1447,274,105,45,75,187,42,15,90,99,344,70,28,73
0500000US38065,786,30,786,134,68,46,27,59,112,9,37,37,148,51,22,36
0500000US38067,3310,135,3310,434,247,455,186,323,183,41,177,125,662,79,161,237
0500000US38069,1907,15,1907,393,74,64,45,249,93,0,57,33,560,78,150,111
0500000US38071,5997,48,5997,613,399,151,156,949,237,150,264,204,1705,651,257,261
0500000US38073,2700,76,2700,422,103,672,44,234,78,14,84,129,610,124,89,97
0500000US38075,1124,23,1124,224,83,39,33,126,80,10,53,58,215,64,49,90
0500000US38077,8412,260,8412,879,604,1107,225,1004,453,128,342,453,1955,625,399,238
0500000US38079,4396,373,4396,329,323,82,38,384,96,16,222,199,1717,398,98,494
0500000US38081,2067,27,2067,318,117,673,66,97,68,37,43,35,399,86,69,59
0500000US38083,634,4,634,154,89,12,13,78,37,1,30,39,121,33,9,18
0500000US38085,1109,250,1109,128,42,8,19,54,20,7,45,14,304,247,9,212
0500000US38087,372,19,372,199,25,8,4,16,25,2,7,7,48,13,6,12
0500000US38089,16476,451,16476,2791,1702,1220,579,2131,1011,298,743,1046,2759,904,709,583
0500000US38091,902,19,902,287,65,76,41,69,34,8,36,39,136,21,44,46
0500000US38093,10988,540,10988,927,636,1158,415,1230,336,219,581,432,2785,1192,586,491
0500000US38095,1024,35,1024,239,26,59,44,104,81,9,31,36,248,29,68,50
0500000US38097,4048,88,4048,451,291,432,228,359,189,51,237,72,1196,178,155,209
0500000US38099,5268,128,5268,801,429,524,194,470,304,65,168,205,1578,124,226,180
0500000US38101,34467,1562,34467,3035,2350,1380,1244,4568,2090,472,2048,2377,8945,2838,1480,1640
0500000US38103,1987,28,1987,320,136,83,56,151,146,37,93,125,548,170,62,60
0500000US38105,20333,641,20333,4554,1359,538,1054,1999,1456,203,874,1031,4158,1736,955,416
0500000US39001,10499,729,10499,223,801,1693,29,1503,991,89,242,470,3119,532,333,474
0500000US39003,46444,3033,46444,605,2539,9947,1079,5471,2676,526,1791,3339,10566,4094,2175,1636
0500000US39005,25280,943,25280,647,1863,5333,523,2939,1703,262,937,1864,5387,1767,1165,890
0500000US39007,41243,3415,41243,711,2926,10334,685,4375,2040,649,1451,2303,8325,3880,2021,1543
0500000US39009,28643,1775,28643,373,1567,2381,558,2795,923,234,729,1665,11152,4566,812,888
0500000US39011,23682,810,23682,539,1190,8246,439,2116,741,258,505,1580,5004,1419,797,848
0500000US39013,28785,1650,28785,1866,1817,2296,719,4203,1636,313,1537,2357,6770,2724,1177,1370
0500000US39015,18979,893,18979,357,1682,3292,257,1897,1303,104,902,1741,4208,1679,781,776
0500000US39017,186665,10145,186665,806,10534,29458,4476,22465,10368,2367,13822,18635,43630,17263,7268,5573
0500000US39019,12168,452,12168,585,1137,2421,346,1383,674,203,534,770,2561,714,464,376
0500000US39021,18422,1130,18422,763,863,4997,326,1464,1125,173,603,1182,3945,950,1037,994
0500000US39023,60555,4624,60555,816,3407,10696,1841,6659,3289,709,2636,4612,14755,5349,2752,3034
0500000US39025,103821,4582,103821,379,8242,14506,2383,13384,5040,1440,8529,11727,21333,8893,4919,3046
0500000US39027,19696,1257,19696,530,1246,3688,329,2144,2048,176,893,1284,4457,1310,711,880
0500000US39029,46283,2403,46283,844,3257,8771,759,4403,3501,580,1569,2787,11088,4868,2551,1305
0500000US39031,15551,1145,15551,637,938,3333,351,1894,899,139,481,928,3568,1139,859,385
0500000US39033,19120,1154,19120,507,1059,5057,374,1916,773,253,874,1402,4129,1245,805,726
0500000US39035,604808,49084,604808,1246,27137,71585,16683,62954,30307,9933,47110,70472,161341,55010,26864,24166
0500000US39037,24804,614,24804,848,1712,6566,736,2599,1557,314,833,1437,4966,1412,1099,725
0500000US39039,19014,1018,19014,433,1080,5017,334,2158,1100,74,974,1267,3575,1431,950,621
0500000US39041,111224,3224,111224,543,4733,10541,3146,10535,3978,2257,15064,15340,27609,8900,4318,4260
0500000US39043,36205,2150,36205,516,2286,6492,836,3878,2078,643,1637,2008,8100,4677,1601,1453
0500000US39045,76469,3229,76469,543,5657,6588,2360,9692,5074,1288,6377,7033,18258,5906,3326,4367
0500000US39047,12583,709,12583,364,899,2730,272,1581,1059,239,373,828,2340,832,499,567
0500000US39049,690071,34846,690071,1981,30943,51143,18508,78877,47505,14385,65989,87698,171788,62877,27200,31177
0500000US39051,20588,812,20588,643,1488,5095,565,1911,1251,183,601,1015,4673,1503,982,678
0500000US39053,11828,565,11828,138,704,1438,192,1363,1050,119,359,564,3563,982,642,714
0500000US39055,48379,1565,48379,607,5030,8266,1082,4932,2007,608,3194,5760,9864,2885,2511,1633
0500000US39057,79160,3911,79160,615,3719,8449,1221,8807,2879,1174,4236,9465,20999,6718,3014,7864
0500000US39059,16459,849,16459,985,1540,2090,368,1952,1068,159,509,1241,3690,1543,571,743
0500000US39061,414712,22479,414712,775,19510,47691,10942,43366,24609,7078,32017,54780,103175,39897,17728,13144
0500000US39063,37630,1451,37630,732,1829,9209,934,4268,2399,433,1109,2622,7831,3470,1817,977
0500000US39065,13915,691,13915,400,835,3567,116,1463,725,129,577,835,2774,1265,499,730
0500000US39067,5712,331,5712,391,426,732,170,598,417,100,80,449,1482,417,304,146
0500000US39069,13358,668,13358,362,988,3254,245,1569,823,132,620,842,2630,983,553,357
0500000US39071,18795,1022,18795,664,1599,3821,366,1906,1402,236,437,1205,4756,975,979,449
0500000US39073,12800,540,12800,180,1528,1500,198,1418,626,60,581,1027,3233,1347,430,672
0500000US39075,20402,451,20402,1011,2698,6131,570,2417,1056,42,797,697,2705,1017,808,453
0500000US39077,27235,1234,27235,818,2923,6214,581,2658,1746,345,637,1516,5519,2207,1127,944
0500000US39079,13739,1081,13739,120,1393,2778,188,1962,581,74,521,752,3542,855,484,489
0500000US39081,28145,1807,28145,597,1908,2852,695,3441,2135,410,1657,2493,7163,2471,1253,1070
0500000US39083,29074,914,29074,639,2578,4751,446,3393,1194,292,1538,2287,7208,2234,1455,1059
0500000US39085,119585,6042,119585,588,6396,24130,3480,11925,4758,1517,9886,11241,26742,9635,5259,4028
0500000US39087,23593,1146,23593,201,1417,2940,550,2969,1568,256,619,1781,7417,2040,1133,702
0500000US39089,85370,3155,85370,964,4847,9661,1895,9920,5244,1461,7949,7538,20464,6421,3909,5097
0500000US39091,21586,998,21586,488,1255,5609,518,2222,1374,224,889,1779,3935,1651,917,725
0500000US39093,144660,7138,144660,721,7954,23096,3813,17619,6916,1834,7870,13097,35470,13535,5693,7042
0500000US39095,200632,15702,200632,851,10407,32045,5937,23276,11450,2985,9311,19301,50613,19878,8755,5823
0500000US39097,19824,638,19824,544,1518,3229,453,2021,1594,292,1223,1667,3568,1385,881,1449
0500000US39099,104427,8976,104427,499,7198,13366,2687,13153,5601,1263,5056,8222,28049,10924,4864,3545
0500000US39101,26509,1640,26509,349,1439,6170,447,2975,968,326,1237,1638,6331,2132,1071,1426
0500000US39103,96062,2734,96062,680,6319,14287,3117,10258,4983,1376,7915,9760,20893,8093,4720,3661
0500000US39105,8334,677,8334,262,970,786,110,1101,606,30,259,405,2287,509,565,444
0500000US39107,21880,545,21880,886,1158,7311,538,2362,783,231,790,831,4069,1204,1296,421
0500000US39109,53660,2081,53660,679,3220,13767,1106,5578,2808,750,1798,4535,10377,4235,2642,2165
0500000US39111,5304,311,5304,506,588,621,152,611,397,36,287,348,1052,222,258,226
0500000US39113,249881,16261,249881,803,13068,32916,5440,26947,13870,3883,15648,28965,62380,23735,10050,12176
0500000US39115,5516,234,5516,117,480,948,127,556,352,123,230,378,1371,431,208,195
0500000US39117,17357,574,17357,327,1740,2623,569,2384,1125,190,850,1310,3779,1048,958,454
0500000US39119,39191,1831,39191,653,2651,4553,1168,5043,3104,383,1444,2627,10436,3728,2047,1354
0500000US39121,4158,208,4158,183,257,745,107,679,310,34,124,141,974,242,150,212
0500000US39123,18882,773,18882,217,1441,3544,341,1796,1417,170,1022,1391,4122,1880,834,707
0500000US39125,8294,375,8294,348,356,2819,165,542,362,67,303,384,1891,510,308,239
0500000US39127,14881,760,14881,188,1744,2301,173,1731,1380,71,640,868,3870,809,519,587
0500000US39129,25280,1101,25280,478,3011,2540,994,2975,2169,163,1460,1970,5534,1411,774,1801
0500000US39131,10185,563,10185,249,839,1397,36,1283,734,98,316,639,2971,819,324,480
0500000US39133,83616,5256,83616,1037,6370,13627,2162,9752,3973,1041,4274,7753,19653,7921,3798,2255
0500000US39135,19658,625,19658,527,1513,4395,371,1840,1254,173,698,1034,4468,1461,1062,862
0500000US39137,17347,466,17347,351,1006,4808,498,1683,659,113,817,1149,4169,874,628,592
0500000US39139,54009,2995,54009,785,3054,11286,1242,6623,2604,759,2134,3444,12401,4932,2401,2344
0500000US39141,31506,2018,31506,192,1789,5612,420,3852,1742,404,1036,1968,8506,2515,1443,2027
0500000US39143,27651,1596,27651,591,1532,7866,549,2661,1684,169,1051,1494,5807,2397,1126,724
0500000US39145,25741,2193,25741,272,2038,2913,380,3449,1492,203,888,1707,8054,1935,1277,1133
0500000US39147,26957,1107,26957,563,1628,7840,516,2897,1438,244,760,1464,5683,2107,1107,710
0500000US39149,24235,1340,24235,657,1466,8754,534,2299,820,129,734,1158,4721,1483,1038,442
0500000US39151,178604,9215,178604,1490,10592,30632,5073,21507,10470,2245,9620,14508,42217,16344,8633,5273
0500000US39153,269450,16234,269450,810,15318,39593,8142,32083,14091,4247,17889,27863,63470,24789,12577,8578
0500000US39155,86081,4404,86081,650,5863,16193,1658,10011,4853,1514,3584,5976,20537,7923,4136,3183
0500000US39157,43212,2576,43212,1167,3024,10241,838,4744,1999,494,1838,3062,9005,3704,1936,1160
0500000US39159,31523,976,31523,565,1456,5667,1216,2767,1310,440,3052,4117,6338,1732,1134,1729
0500000US39161,13961,714,13961,410,584,3905,129,1548,701,133,815,757,3384,731,503,361
0500000US39163,5383,277,5383,185,443,1087,142,409,513,50,255,309,1411,258,86,235
0500000US39165,118430,4233,118430,321,5099,20680,3260,13102,4210,1733,9830,16973,26453,7876,3941,4952
0500000US39167,27222,1521,27222,617,1878,3516,411,3090,1679,238,1384,1845,7429,2346,1206,1583
0500000US39169,55121,2039,55121,1957,4351,12850,1584,6142,2407,550,2129,3437,12318,3730,2465,1201
0500000US39171,17711,631,17711,213,855,5586,350,2088,821,185,526,914,3621,1328,689,535
0500000US39173,69969,3837,69969,548,3815,13249,1783,7612,3573,884,3437,5362,18724,6676,2326,1980
0500000US39175,11080,305,11080,296,852,3073,438,1189,439,74,299,495,2507,682,368,368
0500000US40001,7175,424,7175,323,543,1357,151,752,262,85,285,346,1706,623,313,429
0500000US40003,2160,81,2160,356,180,103,56,172,186,15,162,118,391,85,181,155
0500000US40005,4831,310,4831,366,592,386,63,541,323,40,192,223,1048,378,270,409
0500000US40007,2383,88,2383,505,199,183,43,262,115,33,95,69,525,167,104,83
0500000US40009,8628,599,8628,1267,517,476,281,957,467,7,429,601,1609,919,394,704
0500000US40011,3105,214,3105,602,253,411,131,199,148,17,131,170,591,169,129,154
0500000US40013,20067,1118,20067,700,1294,2012,428,2434,939,227,807,1177,4695,3199,935,1220
0500000US40015,10094,745,10094,1158,854,450,258,1104,838,143,315,381,2168,1025,536,864
0500000US40017,77004,2993,77004,3775,4106,6347,2271,9670,4155,852,5121,7778,16502,6140,4069,6218
0500000US40019,21184,988,21184,1309,1192,2501,457,2985,1445,169,748,1666,4279,2173,1538,722
0500000US40021,19959,1383,19959,793,1636,1363,353,2115,947,185,1021,1170,5780,1821,1115,1660
0500000US40023,5495,444,5495,282,418,582,85,613,451,75,294,267,1172,745,233,278
0500000US40025,1087,7,1087,322,68,17,10,232,60,12,40,25,124,39,26,112
0500000US40027,146822,7113,146822,3209,8705,9963,4015,17695,6885,2666,7818,14524,38154,13521,7699,11968
0500000US40029,2075,140,2075,211,230,231,7,183,96,3,116,67,483,201,60,187
0500000US40031,47279,3378,47279,674,2748,4492,593,5254,1620,610,2245,3561,13239,5053,2535,4655
0500000US40033,2392,103,2392,152,157,311,9,252,107,53,162,131,548,187,89,234
0500000US40035,5453,312,5453,372,400,267,112,714,387,63,185,284,1495,466,340,368
0500000US40037,30736,1282,30736,983,2820,4330,760,3512,2183,352,1730,2533,6586,2087,1613,1247
0500000US40039,14679,411,14679,1552,784,1201,219,2097,513,204,893,1074,3258,1311,997,576
0500000US40041,15665,1068,15665,624,1631,2039,253,1487,821,123,733,1269,3572,1549,909,655
0500000US40043,1878,92,1878,305,103,122,54,242,155,12,83,155,251,138,139,119
0500000US40045,1616,127,1616,316,92,36,28,164,171,22,31,133,335,90,96,102
0500000US40047,28450,1161,28450,2059,1871,2701,587,3978,1741,209,1056,1714,6157,2621,1955,1801
0500000US40049,10833,374,10833,1055,935,1382,205,1190,865,75,436,610,2130,1002,391,557
0500000US40051,24650,1155,24650,1681,2206,1963,673,2691,1699,227,1341,1737,5304,2025,1373,1730
0500000US40053,1916,61,1916,221,152,126,89,253,152,6,81,83,430,146,30,147
0500000US40055,1911,142,1911,324,64,156,56,113,159,3,69,59,355,146,186,221
0500000US40057,1126,65,1126,307,30,38,36,53,41,51,72,35,256,60,60,87
0500000US40059,1362,58,1362,318,118,29,43,161,121,13,10,29,205,73,99,143
0500000US40061,4523,424,4523,601,395,343,50,384,263,23,144,226,1122,255,370,347
0500000US40063,4154,330,4154,418,306,372,79,380,230,36,149,206,838,433,140,567
0500000US40065,10705,482,10705,589,459,990,387,1270,300,151,340,680,2641,883,337,1678
0500000US40067,2068,110,2068,457,156,210,3,198,125,8,125,79,371,191,73,72
0500000US40069,3953,267,3953,373,231,548,59,436,176,17,68,228,1035,316,130,336
0500000US40071,18712,1281,18712,890,1301,2775,389,2071,1198,221,624,1088,4271,1901,912,1071
0500000US40073,6854,217,6854,1123,559,366,267,693,259,381,395,481,1420,502,195,213
0500000US40075,3548,160,3548,549,181,204,23,383,193,100,206,128,904,223,172,282
0500000US40077,3533,346,3533,305,240,205,59,384,277,67,164,257,890,172,191,322
0500000US40079,18436,1069,18436,1346,1392,2243,400,2359,1406,155,715,926,4399,1359,809,927
0500000US40081,14054,514,14054,643,1552,1193,342,1635,1050,167,898,1023,2590,1185,811,965
0500000US40083,22555,792,22555,1143,1971,1265,562,2452,1564,218,1169,2168,4833,1974,1678,1558
0500000US40085,4187,239,4187,364,310,404,90,350,311,24,168,224,746,870,131,195
0500000US40087,19634,777,19634,1434,2161,1507,472,2336,1178,137,785,1718,4400,961,960,1585
0500000US40089,12125,692,12125,617,998,2647,146,1142,687,103,414,519,2514,1244,533,561
0500000US40091,6307,323,6307,225,661,604,118,818,428,5,249,621,1332,726,281,239
0500000US40093,3432,62,3432,679,337,243,137,359,265,48,143,207,600,140,134,140
0500000US40095,5955,292,5955,249,431,1152,143,671,486,4,306,417,1012,692,182,210
0500000US40097,16725,1091,16725,609,1479,2905,409,1965,1174,158,708,1175,3336,1449,701,657
0500000US40099,6017,207,6017,408,423,562,148,836,360,188,333,311,990,876,246,336
0500000US40101,25872,1676,25872,468,1561,3691,691,2631,1501,333,995,1388,6803,2208,1455,2147
0500000US40103,4655,257,4655,216,462,862,205,284,219,81,267,194,1204,286,114,261
0500000US40105,3934,226,3934,269,348,589,84,333,274,46,260,219,996,209,179,128
0500000US40107,3799,223,3799,265,247,374,30,267,248,53,143,218,990,363,155,446
0500000US40109,379731,18231,379731,10715,27284,24874,9629,45226,18842,6392,26671,42700,83571,38085,19229,26513
0500000US40111,14932,1209,14932,383,1142,1494,339,2224,921,155,510,944,3536,1578,627,1079
0500000US40113,19159,1156,19159,919,1379,2058,390,2223,1410,376,951,1369,4397,1814,789,1084
0500000US40115,12417,529,12417,536,742,1579,210,1282,620,110,495,596,3029,1876,534,808
0500000US40117,6521,262,6521,398,594,922,102,629,516,67,279,426,1431,468,360,329
0500000US40119,37153,1685,37153,1312,2277,2151,462,3605,1254,549,1388,2575,13513,4896,1962,1209
0500000US40121,17440,1311,17440,839,1118,1678,369,1943,856,288,697,1215,4021,1383,909,2124
0500000US40123,17320,776,17320,607,1351,1425,411,1755,637,206,726,1418,5199,1057,660,1868
0500000US40125,30398,1806,30398,1207,2041,2938,636,3460,1676,341,1284,1864,7055,3243,1726,2927
0500000US40127,3756,346,3756,279,393,240,12,446,292,42,138,246,991,230,156,291
0500000US40129,1479,90,1479,359,69,69,26,111,165,20,41,102,244,94,54,125
0500000US40131,44744,2447,44744,1137,3859,5807,1333,4713,4017,822,2537,3767,9254,3661,2042,1795
0500000US40133,8503,856,8503,653,659,960,235,1051,327,79,282,419,1729,901,319,889
0500000US40135,15177,790,15177,468,1210,1956,322,1701,817,65,689,1027,3873,1754,502,793
0500000US40137,17475,1048,17475,1875,1249,1720,390,2395,815,175,916,1246,3601,1251,1152,690
0500000US40139,11043,323,11043,1291,1228,2004,123,1314,504,150,213,259,2010,972,481,494
0500000US40141,2907,207,2907,342,114,572,74,360,178,0,110,89,592,191,65,220
0500000US40143,320145,19106,320145,6910,21393,36444,9062,35877,19294,7466,20961,34893,69294,30514,17733,10304
0500000US40145,37825,2079,37825,593,3340,5206,1097,4314,2795,484,1997,3332,8022,2937,1926,1782
0500000US40147,22577,1060,22577,1207,1554,2957,406,2879,1071,287,893,2076,5117,2084,1363,683
0500000US40149,4847,364,4847,728,418,292,156,479,312,35,246,180,941,398,401,261
0500000US40151,4223,197,4223,604,131,281,31,483,253,15,258,253,1142,358,216,198
0500000US40153,9218,485,9218,1423,719,596,180,1302,578,155,368,350,1652,792,488,615
0500000US41001,6200,422,6200,639,345,591,100,746,473,136,133,503,1322,428,312,472
0500000US41003,46466,3137,46466,1444,2223,4122,962,4241,1017,697,1706,4939,16458,4702,2121,1834
0500000US41005,206003,10671,206003,4079,17742,22391,7474,23218,10948,3006,14045,24441,46164,14187,10177,8131
0500000US41007,18593,930,18593,620,1283,1835,354,3022,726,211,694,1550,3999,2922,581,796
0500000US41009,23777,1353,23777,578,1956,4249,668,3025,1844,84,1462,1832,4398,1534,990,1157
0500000US41011,26077,1706,26077,1508,1418,1480,348,3314,1208,462,954,2601,6051,3664,1392,1677
0500000US41013,10465,428,10465,477,1127,875,129,1612,442,241,346,1086,2192,713,553,672
0500000US41015,8466,806,8466,539,822,583,30,746,338,152,305,603,1696,1342,254,1056
0500000US41017,95748,5530,95748,2163,9082,7009,2265,12649,2897,1354,4990,11762,22635,10960,4652,3330
0500000US41019,43792,2736,43792,2460,2561,5513,884,5652,2074,500,1533,3644,10295,4915,1570,2191
0500000US41021,837,51,837,108,48,28,12,31,60,20,7,150,165,124,25,59
0500000US41023,2919,263,2919,544,176,113,11,401,96,37,93,219,631,194,118,286
0500000US41025,3036,231,3036,425,116,109,76,447,198,16,72,216,614,237,158,352
0500000US41027,12597,480,12597,1688,980,1305,278,1169,543,210,446,970,2651,1542,331,484
0500000US41029,98643,5808,98643,3482,6265,7921,2214,13520,4371,2209,5240,8146,25390,10302,5344,4239
0500000US41031,9313,928,9313,499,619,1306,158,1133,354,80,206,720,2277,836,390,735
0500000US41033,33300,2734,33300,1349,2073,3415,570,3916,1249,393,1601,3161,8280,3722,1663,1908
0500000US41035,26658,2136,26658,1353,1420,2696,505,3523,1535,268,1116,2109,7124,2480,1328,1201
0500000US41037,3117,208,3117,575,130,253,57,250,179,10,52,113,664,330,174,330
0500000US41039,178782,13509,178782,4087,11102,17703,5305,21935,7213,1979,9038,18621,48219,17849,8420,7311
0500000US41041,19928,1510,19928,636,1601,1168,406,2568,652,361,1137,1735,3882,3844,742,1196
0500000US41043,57062,4269,57062,2770,4329,7490,993,6423,3090,375,2351,4323,13753,4251,3081,3833
0500000US41045,11443,765,11443,1757,656,1383,334,1453,595,62,279,787,2251,902,307,677
0500000US41047,155886,9459,155886,7371,14003,16392,3947,19121,5444,1753,8041,13243,33619,13506,6586,12860
0500000US41049,5056,182,5056,932,250,715,126,493,404,42,90,451,617,450,153,333
0500000US41051,446728,26238,446728,2954,23270,40799,11947,46855,24540,10019,27820,68184,106565,43922,22514,17339
0500000US41053,39669,2227,39669,1497,2937,3316,583,4350,1392,411,1919,3634,11135,2974,1930,3591
0500000US41055,770,20,770,106,50,55,45,91,77,15,2,46,113,50,28,92
0500000US41057,10817,545,10817,894,698,1083,186,1251,546,149,521,770,2006,1506,462,745
0500000US41059,33307,2284,33307,2847,2069,3466,530,4356,2188,269,1140,2669,7601,2254,1350,2568
