GEO_ID,NAME,DP05_0070E,DP05_0070M,DP05_0070MA,DP05_0070EA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0073E,DP05_0073M,DP05_0073MA,DP05_0073EA,DP05_0074E,DP05_0074M,DP05_0074MA,DP05_0074EA,DP05_0075E,DP05_0075M,DP05_0075MA,DP05_0075EA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0081E,DP05_0081M,DP05_0081MA,DP05_0081EA,DP05_0082E,DP05_0082M,DP05_0082MA,DP05_0082EA,DP05_0083E,DP05_0083M,DP05_0083MA,DP05_0083EA,DP05_0084E,DP05_0084M,DP05_0084MA,DP05_0084EA,DP05_0085E,DP05_0085M,DP05_0085MA,DP05_0085EA
0500000US01019,"Cherokee County, Alabama",24975,*****,*****,,442,*****,*****,,319,104,,,11,31,,,0,24,,,112,90,,,24533,*****,*****,,22711,97,,,1154,,152,,57,52,,,27,69,,,0,24,,,16,24,,,568,182,,,90,94,,,478,154,,
0500000US01021,"Chilton County, Alabama",44857,*****,*****,,3567,*****,*****,,3186,287,,,146,160,,,0,27,,,235,259,,,41290,*****,*****,,35557,271,,,3959,,310,,18,6,,,210,81,,,0,27,,,293,249,,,1253,329,,,71,62,,,1182,321,,
0500000US01023,"Choctaw County, Alabama",12792,*****,*****,,138,*****,*****,,21,32,,,0,20,,,6,14,,,111,35,,,12654,*****,*****,,7221,20,,,5275,,101,,7,9,,,15,21,,,0,20,,,0,20,,,136,94,,,0,20,,,136,94,,
0500000US01025,"Clarke County, Alabama",23346,*****,*****,,326,*****,*****,,102,88,,,8,15,,,0,24,,,216,92,,,23020,*****,*****,,12028,97,,,10582,,79,,25,30,,,105,33,,,0,24,,,150,95,,,130,83,,,9,14,,,121,82,,
0500000US01027,"Clay County, Alabama",14184,*****,*****,,443,*****,*****,,380,57,,,0,20,,,5,8,,,58,54,,,13741,*****,*****,,11406,39,,,1883,,234,,0,20,,,35,41,,,0,20,,,11,22,,,406,227,,,104,122,,,302,213,,
0500000US01029,"Cleburne County, Alabama",15046,*****,*****,,398,*****,*****,,279,81,,,11,13,,,1,2,,,107,84,,,14648,*****,*****,,13902,40,,,391,,67,,21,25,,,1,5,,,0,20,,,36,40,,,297,71,,,0,20,,,297,71,,
0500000US01031,"Coffee County, Alabama",53043,*****,*****,,4282,*****,*****,,1741,362,,,1315,334,,,208,112,,,1018,346,,,48761,*****,*****,,36675,89,,,8579,,424,,363,108,,,762,232,,,6,9,,,66,78,,,2310,454,,,56,51,,,2254,455,,
0500000US01033,"Colbert County, Alabama",56789,*****,*****,,1750,*****,*****,,1205,272,,,66,52,,,65,50,,,414,260,,,55039,*****,*****,,44172,31,,,9255,,230,,197,93,,,256,73,,,49,50,,,83,93,,,1027,241,,,19,24,,,1008,240,,
0500000US01035,"Conecuh County, Alabama",11778,*****,*****,,16,20,,,0,20,,,0,20,,,0,20,,,16,20,,,11762,20,,,5901,20,,,5664,,108,,23,24,,,44,36,,,0,20,,,17,27,,,113,75,,,0,20,,,113,75,,
0500000US01037,"Coosa County, Alabama",10442,*****,*****,,274,*****,*****,,129,87,,,68,73,,,0,20,,,77,102,,,10168,*****,*****,,6690,122,,,3204,,37,,27,32,,,0,20,,,0,20,,,62,90,,,185,88,,,72,74,,,113,43,,
0500000US01039,"Covington County, Alabama",37490,*****,*****,,693,*****,*****,,423,121,,,15,17,,,0,27,,,255,122,,,36797,*****,*****,,31060,55,,,4621,,171,,126,74,,,188,26,,,32,40,,,34,39,,,736,207,,,26,42,,,710,201,,
0500000US01041,"Crenshaw County, Alabama",13300,*****,*****,,111,76,,,8,15,,,67,69,,,0,20,,,36,32,,,13189,76,,,9340,23,,,3208,,188,,17,24,,,174,12,,,5,8,,,0,20,,,445,163,,,26,23,,,419,161,,
0500000US01043,"Cullman County, Alabama",87129,*****,*****,,3939,*****,*****,,2985,311,,,199,136,,,116,93,,,639,266,,,83190,*****,*****,,79371,348,,,978,,114,,290,214,,,311,85,,,9,15,,,41,50,,,2190,407,,,581,350,,,1609,225,,
0500000US01045,"Dale County, Alabama",49443,*****,*****,,3400,*****,*****,,1770,384,,,1073,312,,,58,67,,,499,252,,,46043,*****,*****,,33322,200,,,9979,,241,,299,85,,,598,100,,,16,19,,,259,199,,,1570,292,,,118,95,,,1452,255,,
0500000US01047,"Dallas County, Alabama",39162,*****,*****,,52,46,,,24,30,,,6,10,,,0,27,,,22,36,,,39110,46,,,10534,3,,,28040,,92,,62,69,,,249,3,,,0,27,,,6,21,,,219,94,,,0,27,,,219,94,,
0500000US01049,"DeKalb County, Alabama",71554,*****,*****,,10838,*****,*****,,6151,850,,,40,48,,,114,106,,,4533,857,,,60716,*****,*****,,56982,111,,,1114,,109,,393,183,,,55,47,,,46,41,,,282,132,,,1844,233,,,32,24,,,1812,230,,
0500000US01051,"Elmore County, Alabama",87146,*****,*****,,2679,*****,*****,,1858,327,,,209,158,,,14,17,,,598,296,,,84467,*****,*****,,63634,103,,,18060,,345,,278,93,,,857,88,,,0,30,,,50,72,,,1588,381,,,104,70,,,1484,379,,
0500000US01053,"Escambia County, Alabama",36879,*****,*****,,926,*****,*****,,768,118,,,68,87,,,0,27,,,90,79,,,35953,*****,*****,,22110,89,,,11474,,468,,1189,110,,,92,112,,,0,27,,,83,82,,,1005,489,,,44,31,,,961,489,,
0500000US01055,"Etowah County, Alabama",103468,*****,*****,,4416,*****,*****,,2376,471,,,437,259,,,151,147,,,1452,450,,,99052,*****,*****,,79746,196,,,15851,,463,,190,88,,,692,142,,,2,4,,,198,192,,,2373,540,,,140,116,,,2233,501,,
0500000US01057,"Fayette County, Alabama",16365,*****,*****,,89,90,,,79,89,,,0,20,,,0,20,,,10,22,,,16276,90,,,13722,46,,,2086,,196,,26,30,,,72,58,,,8,19,,,16,27,,,346,138,,,51,46,,,295,136,,
0500000US01059,"Franklin County, Alabama",32034,*****,*****,,5825,*****,*****,,3324,734,,,107,164,,,132,147,,,2262,730,,,26209,*****,*****,,24284,22,,,1373,,91,,60,64,,,85,34,,,5,12,,,13,22,,,389,109,,,0,27,,,389,109,,
0500000US01061,"Geneva County, Alabama",26604,*****,*****,,1134,*****,*****,,853,116,,,114,77,,,70,77,,,97,59,,,25470,*****,*****,,21692,370,,,2464,,244,,140,86,,,160,198,,,8,8,,,474,371,,,532,218,,,16,20,,,516,218,,
0500000US01063,"Greene County, Alabama",7851,*****,*****,,201,217,,,43,47,,,148,205,,,0,18,,,10,20,,,7650,217,,,1368,18,,,6217,,254,,0,18,,,0,18,,,0,18,,,0,18,,,65,87,,,0,18,,,65,87,,
0500000US01065,"Hale County, Alabama",14819,*****,*****,,11,19,,,0,20,,,0,20,,,0,20,,,11,19,,,14808,19,,,5681,146,,,8740,,141,,0,20,,,46,58,,,0,20,,,24,39,,,317,177,,,192,131,,,125,128,,
0500000US01067,"Henry County, Alabama",17165,*****,*****,,470,*****,*****,,267,76,,,137,86,,,47,45,,,19,28,,,16695,*****,*****,,11887,78,,,4529,,76,,34,30,,,65,37,,,20,35,,,0,20,,,160,99,,,45,78,,,115,71,,
0500000US01069,"Houston County, Alabama",106355,*****,*****,,3698,*****,*****,,2242,202,,,515,103,,,185,56,,,756,183,,,102657,*****,*****,,69415,240,,,28864,,210,,188,52,,,971,74,,,18,18,,,442,230,,,2759,247,,,400,145,,,2359,210,,
0500000US01071,"Jackson County, Alabama",52548,*****,*****,,1650,*****,*****,,1104,262,,,183,149,,,13,21,,,350,243,,,50898,*****,*****,,46732,37,,,1826,,230,,464,144,,,181,64,,,20,29,,,75,88,,,1600,243,,,50,36,,,1550,243,,
0500000US01073,"Jefferson County, Alabama",672550,*****,*****,,27241,*****,*****,,16709,1216,,,2478,793,,,570,222,,,7484,1094,,,645309,*****,*****,,330804,472,,,287570,,1759,,662,179,,,11219,671,,,154,40,,,2049,1049,,,12851,1726,,,1545,407,,,11306,1698,,
0500000US01075,"Lamar County, Alabama",13929,*****,*****,,143,147,,,124,140,,,0,20,,,0,20,,,19,29,,,13786,147,,,11975,17,,,1549,,199,,3,5,,,18,23,,,0,20,,,11,17,,,230,134,,,0,20,,,230,134,,
0500000US01077,"Lauderdale County, Alabama",93342,*****,*****,,2698,*****,*****,,1914,239,,,192,132,,,270,213,,,322,154,,,90644,*****,*****,,78237,444,,,9076,,320,,262,93,,,471,131,,,80,67,,,143,133,,,2375,520,,,539,441,,,1836,329,,
0500000US01079,"Lawrence County, Alabama",33089,*****,*****,,797,*****,*****,,465,186,,,144,190,,,3,5,,,185,131,,,32292,*****,*****,,25223,77,,,3451,,233,,1772,409,,,50,46,,,16,25,,,11,16,,,1769,491,,,90,77,,,1679,480,,
0500000US01081,"Lee County, Alabama",172223,*****,*****,,6547,*****,*****,,3088,528,,,927,386,,,384,333,,,2148,413,,,165676,*****,*****,,115552,375,,,38004,,710,,224,108,,,7396,174,,,0,30,,,440,363,,,4060,791,,,256,185,,,3804,762,,
0500000US01083,"Limestone County, Alabama",101217,*****,*****,,6257,*****,*****,,4501,440,,,341,329,,,62,70,,,1353,387,,,94960,*****,*****,,76199,401,,,13112,,360,,507,131,,,1814,160,,,77,35,,,79,101,,,3172,645,,,607,398,,,2565,376,,
0500000US01085,"Lowndes County, Alabama",10334,*****,*****,,20,21,,,4,7,,,9,15,,,0,20,,,7,10,,,10314,21,,,2566,12,,,7715,,39,,0,20,,,0,20,,,0,20,,,0,20,,,33,38,,,8,12,,,25,33,,
0500000US01087,"Macon County, Alabama",19490,*****,*****,,103,51,,,85,45,,,18,22,,,0,20,,,0,20,,,19387,51,,,3210,14,,,15778,,153,,4,7,,,32,30,,,0,20,,,13,13,,,350,141,,,20,22,,,330,145,,
0500000US01089,"Madison County, Alabama",382149,*****,*****,,19809,*****,*****,,10759,774,,,3632,613,,,590,237,,,4828,736,,,362340,*****,*****,,244907,499,,,91865,,1018,,1884,266,,,9764,571,,,203,93,,,835,437,,,12882,1147,,,1189,395,,,11693,1115,,
0500000US01091,"Marengo County, Alabama",19397,*****,*****,,534,*****,*****,,498,54,,,0,20,,,0,20,,,36,54,,,18863,*****,*****,,8659,2,,,9941,,189,,21,21,,,104,162,,,0,20,,,0,20,,,138,101,,,1,2,,,137,100,,
0500000US01093,"Marion County, Alabama",29392,*****,*****,,771,*****,*****,,525,178,,,10,14,,,49,50,,,187,180,,,28621,*****,*****,,26714,239,,,1168,,110,,71,39,,,79,40,,,0,24,,,0,24,,,589,272,,,198,239,,,391,127,,
0500000US01095,"Marshall County, Alabama",97179,*****,*****,,14251,*****,*****,,7491,942,,,510,237,,,74,59,,,6176,897,,,82928,*****,*****,,77604,123,,,2762,,190,,182,72,,,644,72,,,38,46,,,133,118,,,1565,217,,,57,39,,,1508,221,,
0500000US01097,"Mobile County, Alabama",414620,*****,*****,,12318,*****,*****,,4779,870,,,1954,540,,,818,294,,,4767,789,,,402302,*****,*****,,233004,420,,,148637,,827,,2009,344,,,8271,395,,,71,57,,,1292,405,,,9018,891,,,815,396,,,8203,839,,
0500000US01099,"Monroe County, Alabama",20115,*****,*****,,73,56,,,30,31,,,0,24,,,0,24,,,43,46,,,20042,56,,,10843,9,,,8482,,178,,308,45,,,83,46,,,9,10,,,0,24,,,317,167,,,5,9,,,312,168,,
0500000US01101,"Montgomery County, Alabama",229072,*****,*****,,8391,*****,*****,,4804,515,,,794,270,,,118,131,,,2675,525,,,220681,*****,*****,,74281,189,,,133588,,637,,238,89,,,7402,270,,,16,27,,,244,136,,,4912,751,,,503,282,,,4409,690,,
0500000US01103,"Morgan County, Alabama",122608,*****,*****,,10610,*****,*****,,7083,747,,,812,538,,,226,173,,,2489,604,,,111998,*****,*****,,91597,234,,,15713,,467,,428,193,,,553,162,,,260,265,,,256,192,,,3191,445,,,345,218,,,2846,416,,
0500000US01105,"Perry County, Alabama",8702,*****,*****,,88,109,,,0,18,,,70,112,,,3,7,,,15,24,,,8614,109,,,2558,18,,,6033,,113,,2,5,,,13,20,,,0,18,,,0,18,,,8,14,,,3,8,,,5,11,,
0500000US01107,"Pickens County, Alabama",19240,*****,*****,,991,*****,*****,,561,145,,,8,17,,,32,32,,,390,153,,,18249,*****,*****,,10298,20,,,7601,,139,,17,22,,,8,17,,,0,20,,,18,22,,,307,138,,,5,7,,,302,138,,
0500000US01109,"Pike County, Alabama",33176,*****,*****,,785,*****,*****,,560,113,,,78,63,,,13,17,,,134,96,,,32391,*****,*****,,18458,40,,,12082,,386,,129,61,,,645,93,,,0,27,,,8,12,,,1069,414,,,41,41,,,1028,411,,
0500000US01111,"Randolph County, Alabama",21984,*****,*****,,641,*****,*****,,383,111,,,114,78,,,46,57,,,98,105,,,21343,*****,*****,,16453,111,,,4080,,153,,16,20,,,12,20,,,0,24,,,91,70,,,691,175,,,77,83,,,614,156,,
0500000US01113,"Russell County, Alabama",58695,*****,*****,,3369,*****,*****,,930,565,,,931,399,,,0,30,,,1508,604,,,55326,*****,*****,,26111,341,,,25967,,481,,135,86,,,647,100,,,30,50,,,599,341,,,1837,507,,,149,107,,,1688,507,,
0500000US01115,"St. Clair County, Alabama",90412,*****,*****,,2263,*****,*****,,1290,454,,,295,280,,,316,231,,,362,254,,,88149,*****,*****,,77016,85,,,8610,,401,,348,119,,,498,212,,,14,21,,,146,126,,,1517,475,,,9,11,,,1508,474,,
0500000US01117,"Shelby County, Alabama",220780,*****,*****,,12826,*****,*****,,7251,724,,,1358,562,,,580,288,,,3637,663,,,207954,*****,*****,,168865,588,,,27451,,640,,448,160,,,4232,375,,,29,33,,,1053,552,,,5876,750,,,743,323,,,5133,696,,
0500000US01119,"Sumter County, Alabama",12482,*****,*****,,152,*****,*****,,103,77,,,0,20,,,30,57,,,19,42,,,12330,*****,*****,,3100,26,,,8880,,294,,16,17,,,163,269,,,0,20,,,44,64,,,127,121,,,40,40,,,87,114,,
0500000US01121,"Talladega County, Alabama",81850,*****,*****,,2004,*****,*****,,1105,305,,,199,115,,,32,55,,,668,337,,,79846,*****,*****,,50831,89,,,26254,,488,,152,93,,,286,120,,,19,35,,,42,48,,,2262,510,,,113,74,,,2149,501,,
0500000US01123,"Tallapoosa County, Alabama",41284,*****,*****,,1016,*****,*****,,761,142,,,10,13,,,5,10,,,240,142,,,40268,*****,*****,,28352,28,,,11165,,100,,22,25,,,85,66,,,0,27,,,11,14,,,633,126,,,23,28,,,610,121,,
0500000US01125,"Tuscaloosa County, Alabama",223945,*****,*****,,8842,*****,*****,,5671,693,,,750,355,,,499,286,,,1922,493,,,215103,*****,*****,,135591,278,,,72091,,493,,182,90,,,3663,236,,,46,46,,,185,174,,,3345,586,,,516,280,,,2829,514,,
0500000US01127,"Walker County, Alabama",65194,*****,*****,,1755,*****,*****,,1008,312,,,118,82,,,47,30,,,582,314,,,63439,*****,*****,,57171,400,,,3817,,274,,88,61,,,116,386,,,0,30,,,301,292,,,1946,535,,,436,259,,,1510,447,,
0500000US01129,"Washington County, Alabama",15574,*****,*****,,165,155,,,153,153,,,1,3,,,0,20,,,11,16,,,15409,155,,,10141,44,,,3707,,221,,1118,162,,,18,25,,,0,20,,,25,44,,,400,218,,,0,20,,,400,218,,
0500000US01131,"Wilcox County, Alabama",10686,*****,*****,,58,69,,,3,5,,,45,68,,,0,20,,,10,14,,,10628,69,,,2856,20,,,7571,,213,,4,7,,,2,3,,,0,20,,,0,20,,,195,202,,,0,20,,,195,202,,
0500000US01133,"Winston County, Alabama",23650,*****,*****,,750,*****,*****,,358,151,,,24,40,,,0,24,,,368,159,,,22900,*****,*****,,22055,60,,,217,,106,,36,40,,,50,33,,,16,26,,,0,24,,,526,128,,,75,60,,,451,115,,
0500000US02013,"Aleutians East Borough, Alaska",3409,*****,*****,,359,107,,,248,93,,,19,22,,,0,10,,,92,58,,,3050,107,,,436,90,,,60,,52,,1501,197,,,712,135,,,11,11,,,15,18,,,315,73,,,48,35,,,267,59,,
0500000US02016,"Aleutians West Census Area, Alaska",5251,*****,*****,,511,124,,,362,106,,,5,4,,,60,40,,,84,40,,,4740,124,,,1200,14,,,182,,128,,523,62,,,2404,200,,,87,47,,,0,14,,,344,121,,,19,24,,,325,122,,
0500000US02020,"Anchorage Municipality, Alaska",292545,*****,*****,,27783,*****,*****,,13475,1053,,,4390,906,,,1242,582,,,8676,1032,,,264762,*****,*****,,164211,829,,,15096,,646,,19827,1195,,,27758,937,,,8399,374,,,1917,863,,,27554,1991,,,1268,635,,,26286,1800,,
0500000US02050,"Bethel Census Area, Alaska",18514,*****,*****,,383,*****,*****,,209,128,,,6,8,,,0,16,,,168,127,,,18131,*****,*****,,1703,16,,,170,,36,,15427,124,,,257,15,,,42,56,,,0,16,,,532,102,,,0,16,,,532,102,,
0500000US02060,"Bristol Bay Borough, Alaska",849,128,,,109,47,,,38,27,,,39,30,,,0,10,,,32,22,,,740,130,,,350,65,,,5,,6,,266,63,,,35,50,,,13,19,,,5,10,,,66,30,,,0,10,,,66,30,,
0500000US02063,"Chugach Census Area, Alaska",7015,*****,*****,,419,64,,,297,115,,,1,2,,,0,14,,,121,85,,,6596,64,,,5003,153,,,116,,107,,403,109,,,440,92,,,77,14,,,71,71,,,486,156,,,0,14,,,486,156,,
0500000US02066,"Copper River Census Area, Alaska",2635,*****,*****,,128,63,,,128,63,,,0,10,,,0,10,,,0,10,,,2507,63,,,1522,144,,,3,,5,,728,145,,,15,17,,,0,10,,,0,10,,,239,123,,,2,5,,,237,122,,
0500000US02068,"Denali Borough, Alaska",2187,433,,,13,18,,,4,10,,,0,10,,,0,10,,,9,15,,,2174,433,,,1742,432,,,26,,27,,54,43,,,48,37,,,0,10,,,32,34,,,272,133,,,0,10,,,272,133,,
0500000US02070,"Dillingham Census Area, Alaska",4899,*****,*****,,160,*****,*****,,125,32,,,0,10,,,0,10,,,35,33,,,4739,*****,*****,,706,10,,,66,,93,,3554,114,,,10,9,,,3,5,,,2,5,,,398,126,,,0,10,,,398,126,,
0500000US02090,"Fairbanks North Star Borough, Alaska",97149,*****,*****,,8016,*****,*****,,4458,603,,,1467,440,,,171,111,,,1920,481,,,89133,*****,*****,,66420,431,,,4221,,377,,6854,641,,,3205,291,,,568,118,,,442,288,,,7423,921,,,639,408,,,6784,791,,
0500000US02100,"Haines Borough, Alaska",2098,*****,*****,,138,78,,,137,78,,,0,10,,,0,10,,,1,2,,,1960,78,,,1672,120,,,0,,10,,140,73,,,39,37,,,0,10,,,0,10,,,109,70,,,0,10,,,109,70,,
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2327,*****,*****,,230,73,,,116,49,,,37,29,,,0,10,,,77,60,,,2097,73,,,1032,113,,,45,,88,,749,123,,,30,29,,,0,10,,,0,10,,,241,61,,,0,10,,,241,61,,
0500000US02110,"Juneau City and Borough, Alaska",32240,*****,*****,,2270,*****,*****,,1004,344,,,303,185,,,130,93,,,833,261,,,29970,*****,*****,,20152,239,,,311,,88,,3195,389,,,2104,219,,,435,20,,,87,90,,,3686,547,,,421,213,,,3265,467,,
0500000US02122,"Kenai Peninsula Borough, Alaska",58711,*****,*****,,2560,*****,*****,,1571,269,,,137,81,,,46,40,,,806,222,,,56151,*****,*****,,46205,418,,,361,,76,,4352,335,,,1053,167,,,210,38,,,463,416,,,3507,434,,,203,106,,,3304,398,,
0500000US02130,"Ketchikan Gateway Borough, Alaska",13939,*****,*****,,790,*****,*****,,446,89,,,63,52,,,50,64,,,231,76,,,13149,*****,*****,,8706,65,,,108,,22,,1959,152,,,1149,55,,,32,18,,,42,34,,,1153,169,,,109,56,,,1044,167,,
0500000US02150,"Kodiak Island Borough, Alaska",13218,*****,*****,,1177,*****,*****,,606,254,,,2,4,,,18,31,,,551,256,,,12041,*****,*****,,6266,108,,,118,,47,,1448,205,,,2913,236,,,15,17,,,74,100,,,1207,315,,,55,53,,,1152,311,,
0500000US02158,"Kusilvak Census Area, Alaska",8354,*****,*****,,86,121,,,86,121,,,0,14,,,0,14,,,0,14,,,8268,121,,,274,14,,,2,,4,,7781,145,,,8,9,,,9,8,,,0,14,,,194,72,,,9,21,,,185,70,,
0500000US02164,"Lake and Peninsula Borough, Alaska",986,433,,,1,3,,,0,10,,,1,3,,,0,10,,,0,10,,,985,432,,,240,120,,,22,,18,,632,293,,,27,29,,,3,4,,,1,3,,,60,35,,,0,10,,,60,35,,
0500000US02170,"Matanuska-Susitna Borough, Alaska",106807,*****,*****,,5761,*****,*****,,2974,331,,,788,195,,,296,159,,,1703,302,,,101046,*****,*****,,82994,295,,,1399,,117,,6445,423,,,1774,212,,,316,88,,,380,169,,,7738,512,,,518,236,,,7220,476,,
0500000US02180,"Nome Census Area, Alaska",10070,*****,*****,,202,*****,*****,,138,30,,,15,14,,,5,9,,,44,28,,,9868,*****,*****,,1439,16,,,87,,9,,7644,118,,,123,44,,,2,3,,,0,16,,,573,126,,,5,9,,,568,126,,
0500000US02185,"North Slope Borough, Alaska",10865,*****,*****,,438,*****,*****,,141,88,,,43,54,,,13,19,,,241,83,,,10427,*****,*****,,3065,14,,,92,,60,,5820,151,,,587,77,,,207,16,,,6,14,,,650,165,,,0,16,,,650,165,,
0500000US02188,"Northwest Arctic Borough, Alaska",7776,*****,*****,,197,*****,*****,,161,30,,,11,16,,,10,14,,,15,18,,,7579,*****,*****,,797,14,,,87,,19,,6361,68,,,99,13,,,9,12,,,0,14,,,226,72,,,1,2,,,225,71,,
0500000US02195,"Petersburg Borough, Alaska",3368,*****,*****,,191,87,,,108,63,,,30,25,,,6,7,,,47,31,,,3177,87,,,2044,135,,,34,,27,,202,65,,,560,128,,,5,9,,,7,6,,,325,91,,,6,5,,,319,91,,
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",5886,*****,*****,,217,*****,*****,,125,25,,,1,2,,,0,14,,,91,25,,,5669,*****,*****,,2624,8,,,16,,10,,2326,84,,,87,25,,,0,14,,,10,10,,,606,95,,,7,7,,,599,93,,
0500000US02220,"Sitka City and Borough, Alaska",8518,*****,*****,,608,*****,*****,,435,54,,,63,42,,,29,19,,,81,39,,,7910,*****,*****,,5234,21,,,40,,27,,841,131,,,619,49,,,3,7,,,28,21,,,1145,151,,,5,6,,,1140,150,,
0500000US02230,"Skagway Municipality, Alaska",1329,160,,,50,29,,,34,24,,,0,10,,,0,10,,,16,15,,,1279,166,,,981,122,,,39,,53,,58,73,,,35,29,,,0,10,,,3,4,,,163,96,,,6,7,,,157,98,,
0500000US02240,"Southeast Fairbanks Census Area, Alaska",6849,*****,*****,,486,*****,*****,,187,106,,,274,116,,,0,14,,,25,29,,,6363,*****,*****,,4935,25,,,55,,24,,938,71,,,203,14,,,5,10,,,4,7,,,223,67,,,17,24,,,206,65,,
0500000US02275,"Wrangell City and Borough, Alaska",2162,*****,*****,,109,58,,,85,53,,,4,9,,,12,25,,,8,10,,,2053,58,,,1229,126,,,3,,4,,488,89,,,41,53,,,45,27,,,0,10,,,247,79,,,2,4,,,245,78,,
0500000US02282,"Yakutat City and Borough, Alaska",562,113,,,63,31,,,44,28,,,0,10,,,0,10,,,19,18,,,499,106,,,171,59,,,18,,18,,160,37,,,80,75,,,2,4,,,0,10,,,68,56,,,0,10,,,68,56,,
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5433,*****,*****,,149,*****,*****,,92,32,,,40,28,,,0,14,,,17,15,,,5284,*****,*****,,1162,24,,,5,,4,,3723,78,,,40,43,,,2,2,,,0,14,,,352,80,,,12,24,,,340,76,,
0500000US04001,"Apache County, Arizona",66473,*****,*****,,4535,*****,*****,,3448,377,,,148,90,,,36,33,,,903,347,,,61938,*****,*****,,11774,74,,,563,,95,,48314,296,,,365,40,,,64,6,,,32,38,,,826,317,,,71,73,,,755,311,,
0500000US04003,"Cochise County, Arizona",125092,*****,*****,,44675,*****,*****,,38978,1028,,,1876,590,,,127,86,,,3694,698,,,80417,*****,*****,,67460,457,,,4130,,372,,895,197,,,2306,257,,,415,54,,,284,249,,,4927,656,,,784,406,,,4143,538,,
0500000US04005,"Coconino County, Arizona",144942,*****,*****,,21101,*****,*****,,14711,971,,,400,205,,,455,220,,,5535,997,,,123841,*****,*****,,76862,379,,,1967,,197,,36335,680,,,2489,296,,,196,83,,,476,212,,,5516,792,,,585,301,,,4931,753,,
0500000US04007,"Gila County, Arizona",53211,*****,*****,,10192,*****,*****,,8818,348,,,70,65,,,160,65,,,1144,342,,,43019,*****,*****,,32499,127,,,357,,70,,8611,256,,,408,70,,,0,31,,,0,31,,,1144,297,,,192,127,,,952,271,,
0500000US04009,"Graham County, Arizona",38145,*****,*****,,12697,*****,*****,,11958,223,,,60,52,,,0,28,,,679,208,,,25448,*****,*****,,19240,94,,,756,,28,,4840,76,,,220,108,,,34,36,,,77,77,,,281,147,,,69,64,,,212,122,,
0500000US04011,"Greenlee County, Arizona",9542,*****,*****,,4569,*****,*****,,4302,145,,,14,25,,,16,25,,,237,141,,,4973,*****,*****,,4335,11,,,183,,34,,330,84,,,44,45,,,0,19,,,0,19,,,81,68,,,7,11,,,74,65,,
0500000US04012,"La Paz County, Arizona",16845,*****,*****,,4762,*****,*****,,4313,179,,,31,32,,,57,53,,,361,166,,,12083,*****,*****,,9450,32,,,64,,58,,1984,131,,,152,18,,,6,9,,,0,21,,,427,108,,,38,36,,,389,103,,
0500000US04013,"Maricopa County, Arizona",4367186,*****,*****,,1376795,*****,*****,,1179599,6637,,,32547,2213,,,13003,1500,,,151646,6096,,,2990391,*****,*****,,2347923,1995,,,232693,,3458,,63119,1506,,,180129,2425,,,8239,523,,,13428,1549,,,144860,3996,,,15818,1522,,,129042,3955,,
0500000US04015,"Mohave County, Arizona",211274,*****,*****,,36242,*****,*****,,29026,1166,,,914,300,,,475,289,,,5827,1167,,,175032,*****,*****,,160404,384,,,2130,,341,,3308,389,,,2376,244,,,470,106,,,257,146,,,6087,591,,,1106,363,,,4981,543,,
0500000US04017,"Navajo County, Arizona",106609,*****,*****,,12562,*****,*****,,10249,403,,,227,146,,,10,17,,,2076,377,,,94047,*****,*****,,43988,107,,,889,,106,,45380,508,,,482,143,,,184,58,,,151,79,,,2973,552,,,125,87,,,2848,540,,
0500000US04019,"Pima County, Arizona",1035063,*****,*****,,393359,*****,*****,,348679,3157,,,9633,1431,,,2253,530,,,32794,2861,,,641704,*****,*****,,521538,957,,,32762,,1133,,22989,943,,,28405,872,,,1408,266,,,2131,448,,,32471,1991,,,4365,1232,,,28106,1639,,
0500000US04021,"Pinal County, Arizona",420625,*****,*****,,130018,*****,*****,,115510,1721,,,3204,749,,,720,314,,,10584,1470,,,290607,*****,*****,,233066,469,,,18480,,774,,16534,893,,,6074,431,,,1378,195,,,997,370,,,14078,1171,,,1182,290,,,12896,1163,,
0500000US04023,"Santa Cruz County, Arizona",47463,*****,*****,,39504,*****,*****,,38157,400,,,213,234,,,102,91,,,1032,331,,,7959,*****,*****,,7127,21,,,139,,105,,74,74,,,135,164,,,0,28,,,41,32,,,443,219,,,18,20,,,425,220,,
0500000US04025,"Yavapai County, Arizona",233789,*****,*****,,35018,*****,*****,,28794,921,,,1032,546,,,420,218,,,4772,842,,,198771,*****,*****,,185570,478,,,1470,,266,,2390,365,,,2480,256,,,147,126,,,296,176,,,6418,785,,,1003,495,,,5415,589,,
