city,state,fips,proj_uid,displayname,AvGini20112014,PrePostRecessionChange,citylongitude,citylatitude,UV_place,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,logSA_Part,CBSA_POP_2018_5yr,geo_flag
Santa Fe,New Mexico,3570500,santafe_NM,"Santa Fe, New Mexico",0.343718622,0.009504344,-105.976819,35.658568,3570500,83847,5.043498427,61.83573008,2.521316335,66304,56262,15.19553512,42.60632396,56.71640038,9.386263043,39.87858891,41.44663513,44.25201714,14.50566798,4.811418056,61.90823913,48.59798253,1053,54.4679184,39.5872879,-0.108040375,-4.995233713,-20.45673274,-10.52396814,34.7957494,11.33674899,-0.57439536,56.30452,Place
Santa Maria,California,669196,santamaria_CA,"Santa Maria, California",0.36910232,0.01506972,-120.436678,34.95131,669196,105483,5.664522946,66.7158246,6.004657969,58258,59336,34.7183913,63.04258108,55.77201843,14.65251893,17.40375161,13.41896057,49.8506844,3.982915357,5.484023094,49.36530292,57.17752576,1413,41.3033371,35.7169075,-0.868227216,6.156779265,-66.70445807,-0.508878434,36.24246025,11.56630508,-1.4366845,23.77146,Place
Santa Monica,California,670000,santamonica_CA,"Santa Monica, California",0.33274849,-0.006312602,-118.483366,34.022574,670000,92078,6.698948145,70.51048875,4.583095014,126239,93865,23.43339324,43.06636453,66.96822047,4.599005729,64.29005861,67.56178141,74.97691512,10.63633338,13.23283482,28.55980694,45.26970387,1909,38.11996078,31.37031937,-0.780703731,0.999444503,-78.25731334,11.43198849,9.507159507,11.43039132,-4.9700398,0.69428724,Place
Santa Rosa,California,670098,santarosa_CA,"Santa Rosa, California",0.333193474,0.003895749,-122.711313,38.447678,670098,181038,5.375659093,65.78804851,11.13808677,83699,71347,20.03833503,48.07617366,59.54329967,7.300302386,54.71116304,32.15619922,53.27364802,4.709533602,6.867843151,53.58777642,54.98231053,1603,35.4333992,37.67774963,2.184548575,0.333361895,24.76566145,-5.895289279,22.65862665,12.10646223,-1.0185317,36.11248,Place
Santee,California,670224,santee_CA,"Santee, California",0.330311282,0.020043468,-116.987304,32.848329,670224,57615,5.654028058,65.25298357,8.104672283,93787,83533,10.85481197,45.95984221,61.72524691,4.884318635,69.10005808,28.92609239,60.97727418,4.174387828,5.060275555,70.59032917,48.01769853,1749,32.04993439,9.070678711,1.058219424,-5.335251724,-57.97430909,8.699165114,8.758848513,10.96153823,-4.0487528,1.7444115,Place
Sarasota,Florida,1264175,sarasota_FL,"Sarasota, Florida",0.335072234,0.007641084,-82.529797,27.339857,1264175,56102,5.026197433,54.6890974,4.110020772,65511,47884,17.35410541,32.90317059,55.66824675,12.03610003,67.02256799,35.12810469,62.60214448,22.06332982,5.003758907,57.48689175,56.71147704,1067,56.6506424,32.83545685,-0.316262175,-1.767078167,-51.02033905,8.77308052,6.425116191,10.93492674,-2.6397815,7.1376858,Place
Savannah,Georgia,1369000,savannah_GA,"Savannah, Georgia",0.366353566,0.027419167,-81.109327,32.031402,1369000,145342,9.989096224,63.65590096,7.349979877,50061,41093,6.013402715,49.51372445,61.94217801,17.59551167,35.54994464,28.1216234,66.45671129,14.53981549,3.686759233,43.89418364,55.39702177,981,44.53646469,34.19004059,-0.061045027,3.116132425,-56.94417168,-7.775585664,10.51783134,11.88684486,-0.96534359,38.085232,Place
Schaumburg,Illinois,1768003,schaumburg_IL,"Schaumburg, Illinois",0.321470282,0.008397505,-88.094769,42.025799,1768003,74569,3.788038343,71.05669975,12.35208213,92298,79740,31.15772009,47.6758182,62.428087,4.941176623,57.67678022,47.96780944,57.83720613,6.334656477,3.108853817,62.50546575,36.30531728,1412,29.54818726,25.59713936,2.936630229,-3.947017719,-63.88576708,-14.76119923,-1.083755604,11.21948015,-4.8511496,0.78193843,Place
Schenectady,New York,3665508,schenectady_NY,"Schenectady, New York",0.317365575,0.010617862,-73.929711,42.803294,3665508,65482,9.151630849,61.43959165,6.690175831,59283,44826,16.71604365,43.19086671,62.67371178,12.90151328,53.57197523,21.88477665,88.4811461,30.30954301,2.465087175,49.81052279,51.39908791,921,40.13766479,37.25193787,-3.874593479,0.609229321,-75.40848939,9.069769795,5.921935912,11.08953057,-2.5986931,7.4370713,Place
Scottsdale,Arizona,465000,scottsdale_AZ,"Scottsdale, Arizona",0.328863981,-0.016373724,-111.890146,33.575271,465000,246026,3.698452562,62.34723926,5.912687629,112760,84601,12.16212884,33.66954327,59.24170613,4.958585277,80.33216,57.17154741,32.14994371,17.6701799,5.388825417,65.89493155,39.7900641,1389,40.67118073,34.45298004,1.556628787,-2.132125275,-74.22237617,2.42244889,21.37145112,12.4131925,-2.9442549,5.2641263,Place
Scranton,Pennsylvania,4269000,scranton_PA,"Scranton, Pennsylvania",0.304996475,0.022400743,-75.665411,41.412998,4269000,76869,5.134258792,56.10319972,10.78528389,53942,39066,10.56472734,48.0530858,58.19121003,18.03671718,72.57151604,21.50906026,89.46729898,14.2655611,2.61864543,50.06911159,52.24726796,797,37.91268158,32.36878204,7.376985449,-0.566988524,-66.93416185,-7.776289681,0.59412419,11.24985795,-1.9803298,13.802372,Place
Seattle,Washington,5363000,seattle_WA,"Seattle, Washington",0.329446193,0.010410943,-122.332392,47.628707,5363000,708823,4.177120328,73.05286527,6.795135885,122456,85562,18.46074462,42.94438362,70.00690103,5.993362516,64.52584267,62.80443072,62.17420697,6.112283468,7.073233604,46.0716784,44.60303485,1673,57.31624985,30.56027031,-0.88294703,2.983405078,-63.56975353,32.06619373,25.81748536,13.47136113,-1.6817044,18.605659,Place
Selma,Alabama,169120,selma_AL,"Selma, Alabama",0.319780056,-0.003090793,-87.031593,32.420563,169120,18804,15.74242264,49.80207086,21.70092911,31539,24820,1.744309813,50.66434145,54.56286073,32.43302107,16.43799245,17.94807017,79.73131537,16.87813252,3.634166002,44.06105578,59.6632123,586,48.91511917,47.53324127,5.514921605,1.13604707,8.095895149,-25.36569001,-8.326833073,9.841824892,-0.75553453,46.975945,Place
Shaker Heights,Ohio,3971682,shakerheights_OH,"Shaker Heights, Ohio",0.326302591,-0.004734912,-81.552672,41.47114,3971682,27620,6.106977537,66.84496999,7.229366153,115041,83420,8.352643251,52.66264081,53.87038589,5.805654824,53.97537947,65.93296528,94.33992505,10.44004858,2.669623613,63.58636618,45.88599503,1356,46.91149139,27.38730431,0.502530213,-1.529462488,-55.34518361,-10.16161405,-6.070396191,10.22629543,-4.312778,1.3396282,Place
Sharon,Pennsylvania,4269720,sharon_PA,"Sharon, Pennsylvania",0.305380516,0.009394159,-80.498847,41.231798,4269720,13378,9.475173056,58.03921819,15.29248357,46538,31137,3.804754093,45.8310008,59.95664597,26.66480243,76.38660669,17.74825752,95.96656561,20.0079605,2.049009323,52.16453671,49.70059991,619,37.67137527,36.64921188,12.6893539,3.106658589,-69.73616689,-9.731290941,-18.06712396,9.501366846,-3.7080693,2.4524829,Place
Shawnee,Kansas,2064500,shawnee_KS,"Shawnee, Kansas",0.316819387,0.017315683,-94.774101,39.016872,2064500,65239,3.515489027,73.55518341,8.044733107,102871,84507,6.661659479,52.04290152,59.53800678,4.931335896,79.78203297,47.69642651,41.60315692,4.209168628,2.673151255,72.68053889,50.26161671,1217,53.58597565,33.30270386,2.702298571,-2.335721705,-59.42991055,-1.829988946,35.92591049,11.08581273,-3.4747884,3.096839,Place
Sheboygan,Wisconsin,5572975,sheboygan_WI,"Sheboygan, Wisconsin",0.282890567,0.014522061,-87.725694,43.74888,5572975,48531,5.547445267,66.99764729,34.8970294,61875,48313,9.665986896,51.26362443,57.46018291,7.424843311,72.79883027,20.0760603,80.47101498,8.201992512,2.270610332,60.55059433,37.27415502,746,38.7215271,22.99900246,1.192306832,-1.228597288,-17.80095436,-13.02387731,-4.451488423,10.78995805,-0.86451036,42.125778,Place
Shoreline,Washington,5363960,shoreline_WA,"Shoreline, Washington",0.313398546,0.013520135,-122.33834,47.758028,5363960,56020,4.431964085,66.90561175,7.491856813,100756,80489,19.93038207,45.22403181,61.60835624,4.048408195,65.5033946,48.04561138,72.34924436,3.307443857,5.616916656,63.85830045,51.71428323,1590,28.85785675,32.97463989,-0.339870193,0.690667278,,9.980602555,5.648279114,10.93346405,-4.2196016,1.4704504,Place
Shreveport,Louisiana,2270000,shreveport_LA,"Shreveport, Louisiana",0.346897919,0.01192763,-93.711896,32.450414,2270000,193785,7.08804056,59.03278589,4.921944067,50580,38279,2.580695041,50.53908825,57.88528323,19.62770373,37.02711761,24.53370541,68.69954467,14.72486407,3.782752991,52.29688287,60.3664279,800,59.25238037,33.54685211,0.958525335,-1.804454432,-72.09426797,-8.616512346,-3.17769617,12.17450458,-0.82306403,43.908424,Place
Silver Bow County (Butte),Montana,30093,butte_MT,"Silver Bow County (Butte), Montana",0.293594694,-0.007504675,-112.517712,45.988853,0,34814,4.994785041,60.56748033,5.135398731,58471,42237,2.464525774,45.64977288,58.59999061,12.14872971,90.43775201,26.36701167,77.93002725,11.61516011,3.3927598,66.8623805,51.66666508,653,68.39362335,21.16650963,1.435240303,-1.396785815,-18.90976793,-1.994103486,0.601051841,10.45777488,0,100,County
Simi Valley,California,672016,simivalley_CA,"Simi Valley, California",0.331937681,0.010193594,-118.739731,34.270993,672016,126199,5.057444423,67.37707257,10.98107621,107142,95543,18.22439134,45.96017897,61.27386093,4.412331432,59.81664062,33.3485961,53.43409181,2.872527204,5.79634285,72.11925387,58.24972987,2145,44.25522995,24.00485229,0.523975925,-4.109955531,-67.26298876,-4.356464301,13.33441101,11.74561531,-1.9051527,14.879992,Place
Sioux City,Iowa,1973335,siouxcity_IA,"Sioux City, Iowa",0.292963743,0.00082716,-96.391951,42.501714,1973335,82486,5.241258815,69.1839695,17.98840463,64153,53281,9.961690754,52.80808806,56.77569509,10.75683236,69.24690008,22.53091782,79.0817678,7.334578782,2.070156336,61.67263985,44.19099987,766,48.20283508,37.80307007,2.902767168,0.886186143,0.495941308,-5.944663109,-2.972486561,11.32038386,-0.71535707,48.901745,Place
Sioux Falls,South Dakota,4659020,siouxfalls_SD,"Sioux Falls, South Dakota",0.299920418,0.014974368,-96.737649,43.534214,4659020,174151,3.451994434,74.42529798,10.93930975,77799,59017,8.133745939,51.39670372,60.37806273,7.865382731,81.24960661,34.18715,44.36098337,6.093453616,2.966941833,61.02563143,42.78256297,911,46.79069519,37.83807373,2.269941502,-0.423420026,-33.07257677,1.297550675,40.47267594,12.06767802,-0.38305694,68.177406,Place
Skokie,Illinois,1770122,skokie_IL,"Skokie, Illinois",0.340808066,-0.020092217,-87.740625,42.036445,1770122,64395,5.515975505,61.45536304,8.314125985,91294,74272,40.07609189,43.47932935,56.42208457,6.247312576,49.62031245,48.27010036,87.06360459,6.932581216,4.149612427,70.54709196,55.39616346,1369,28.93118477,19.88134193,2.093808422,-0.355683878,-62.17052966,-10.28035326,1.652775147,11.07279127,-4.9978385,0.6752528,Place
Smyrna,Georgia,1371492,smyrna_GA,"Smyrna, Georgia",0.346666255,0.010155602,-84.515086,33.878939,1371492,55976,4.285546392,77.54545808,5.872792006,94483,73788,16.3284272,50.33489466,66.70537591,7.886207849,45.95004916,53.74946594,32.15813637,9.533116966,3.68081522,55.22400141,41.90329909,1252,25.14211845,41.85614395,1.144634815,3.238745391,-81.39974491,17.75218535,36.53015927,10.93267831,-4.6371431,0.96853292,Place
Somerville,Massachusetts,2562535,somerville_MA,"Somerville, Massachusetts",0.321210745,0.010200152,-71.10535,42.391549,2562535,80434,3.937829286,78.36368084,6.672556698,103953,91168,23.98736924,40.17402828,76.83690786,7.890273631,69.60489154,64.02881145,88.46309781,4.702367261,6.757853508,33.60932767,37.90208399,1835,35.4132576,30.77170944,-0.496003371,7.715100304,-71.68244286,36.07224311,3.815276595,11.29519225,-4.0913754,1.6716228,Place
South Bend,Indiana,1871000,southbend_IN,"South Bend, Indiana",0.311105835,0.014317681,-86.255509,41.672321,1871000,102233,7.431380451,64.42933679,18.380858,48945,38943,8.691909909,53.74551415,57.37873316,18.61818433,52.84790397,24.6647194,80.93227744,17.27175266,2.118480921,56.9078505,50.72502494,742,51.73675156,49.40279388,5.054467754,0.770887871,-41.42849691,-15.91881048,-5.154514839,11.5350098,-1.1432517,31.878078,Place
South Euclid,Ohio,3973264,southeuclid_OH,"South Euclid, Ohio",0.328622361,0.035180095,-81.52693,41.521421,3973264,21688,4.675779119,67.2752738,9.652881324,74659,58760,5.450018495,46.27112448,58.50239992,10.32329202,46.12689018,39.15641904,93.2251513,8.701825887,1.681415915,71.7285037,50.45454502,1009,27.99780655,33.09244537,7.515617707,-2.283042658,-63.72321013,-15.06112783,-7.855716531,9.984514391,-4.5545592,1.0519137,Place
South Gate,California,673080,southgate_CA,"South Gate, California",0.299772248,0.001373735,-118.201558,33.946226,673080,95103,10.36345959,66.04862809,16.21456146,51080,50246,43.26362014,60.53658724,60.10956764,17.06341505,3.106106073,9.303371608,87.85318732,1.882304624,7.481192589,42.19677448,62.45091558,1229,52.90966797,40.2631073,-0.373393796,11.31835096,-62.05102636,-4.26551858,-1.319844358,11.46271579,-4.9377151,0.71709639,Place
South Jordan,Utah,4970850,southjordan_UT,"South Jordan, Utah",0.322456801,0.012582242,-111.964689,40.559157,4970850,68491,1.82109084,71.50652409,10.77661589,114283,103430,5.866464227,57.33089447,55.06417155,1.639244333,86.37339473,41.5114224,8.565804362,3.836366162,3.666247606,80.58717847,40.00543058,1629,56.91154861,27.3907299,0.71940202,-1.010678338,-41.34247048,-0.198611007,132.6697693,11.13445763,-2.8516307,5.7750063,Place
South San Francisco,California,673262,southsanfrancisco_CA,"South San Francisco, California",0.335623657,0.028873886,-122.43511,37.65469,673262,67294,3.056436591,67.95323491,6.000054255,105637,96930,39.93372321,42.81212687,62.66531944,4.172181338,20.12512237,34.71987247,76.38964057,4.877278581,8.096564293,61.11084819,53.3118546,2022,41.87479401,32.78141785,0.706302778,2.737307644,-71.66562243,6.395175737,11.13423173,11.11682636,-4.2405329,1.4399918,Place
Southfield,Michigan,2674900,southfield_MI,"Southfield, Michigan",0.318758747,0.012768829,-83.251806,42.480952,2674900,73392,7.250262797,61.7923677,14.74406272,70399,54428,8.13440159,40.12260139,59.84848738,6.991672516,22.14274108,37.95565665,80.43281436,8.693066239,2.686117411,48.19605947,52.40837336,1131,24.87314224,46.13036728,1.190623283,-3.86346561,-37.64291455,-26.83819585,-6.263410647,11.20357022,-4.0745425,1.699999,Place
Southgate,Michigan,2674960,southgate_MI,"Southgate, Michigan",0.309121418,0.010703008,-83.201491,42.204943,2674960,29268,5.619503185,62.77843118,21.82254195,67637,54978,8.41191709,39.42294419,61.73294783,7.80801326,80.35396934,18.71758401,79.92842197,7.296764106,1.877114534,64.31610584,39.52248394,841,47.95755386,12.9925642,5.233066128,-0.057884806,-50.32130348,-19.99967461,-2.880276082,10.28425005,-4.9938626,0.67794269,Place
Sparks,Nevada,3268400,sparks_NV,"Sparks, Nevada",0.310303983,0.004146127,-119.740986,39.548233,3268400,98524,5.645083636,66.57197475,8.572244644,72349,60785,14.98416662,49.93259907,59.07088518,7.949408889,58.12492371,23.30504656,34.04960334,5.897480249,4.52578783,57.49421716,46.85848951,1138,37.65497589,30.90768051,1.480278916,-3.721334318,39.70079944,-6.727392457,48.50028638,11.49805545,-1.5287371,21.680931,Place
Spartanburg,South Carolina,4568290,spartanburg_SC,"Spartanburg, South Carolina",0.314674321,-0.01557758,-81.929763,34.944394,4568290,37370,7.523457706,58.80604982,20.42799145,44895,38325,4.035322368,47.19114006,57.67995715,21.12123668,44.4072783,28.44435275,72.01717496,14.730151,3.047619104,45.08304,48.01191688,767,43.71116257,34.13531494,1.736715672,-0.143721866,-34.11650087,-16.60085346,-5.804955511,10.52862352,-2.1777365,11.32977,Place
Spokane Valley,Washington,5367167,spokanevalley_WA,"Spokane Valley, Washington",0.315036465,0.011224373,-117.239832,47.656887,5367167,96070,4.923662543,62.9514575,10.52482724,66911,49510,5.163943022,47.5738734,59.74913836,9.345228225,87.00842857,23.83960634,57.0328176,5.183942616,3.813370943,58.1674099,52.14838982,974,34.84454346,23.33378792,1.943023773,-2.532104345,-44.32637875,1.472332964,173.7348986,11.47283237,-1.7544458,17.30031,Place
Spokane,Washington,5367000,spokane_WA,"Spokane, Washington",0.321942787,0.011327757,-117.411314,47.678841,5367000,214804,6.034482643,61.29614711,7.50515312,62294,47822,6.03294149,49.55527484,60.62456965,12.04728261,81.37139082,30.37487864,72.16969132,8.381292969,3.644766092,55.19269109,51.47425532,932,39.10913086,21.62405014,0.933397532,-2.922050829,-30.43336836,1.133494542,9.801716514,12.27748126,-0.94979692,38.681957,Place
Springdale,Arkansas,566080,springdale_AR,"Springdale, Arkansas",0.322812216,0.005436439,-94.140288,36.176437,566080,78690,4.697380215,68.24266315,24.2464453,53661,50192,23.20498228,61.86845899,57.16482401,13.46406639,48.72283638,21.72356099,27.41336524,4.746651277,2.916799545,50.63818693,35.6859237,827,28.13303566,32.53208923,4.677698971,2.587847069,-8.353639285,-14.646325,71.81973012,11.27327136,-1.900568,14.948368,Place
Springfield,Illinois,1772000,springfield_IL,"Springfield, Illinois",0.307724265,-0.019950728,-89.659852,39.785752,1772000,116459,7.467543334,62.62148023,4.407946765,72987,53405,4.198043793,46.62867785,58.66528153,14.70286399,71.27916217,35.79898775,66.57161117,9.862198681,2.38741684,61.4659071,50.78259706,837,44.31837463,38.10834122,6.304053203,-5.06168809,-67.36354138,-4.564018542,4.490641879,11.66529456,-0.58970159,55.449272,Place
Springfield,Massachusetts,2567000,springfield_MA,"Springfield, Massachusetts",0.310239133,0.032358436,-72.550884,42.112247,2567000,154596,9.865730256,57.69044757,10.07969454,42806,36730,9.773862362,56.56294823,58.64834785,24.47650135,31.73303306,18.64988506,85.98277569,9.434083104,4.149196625,45.83362937,61.28943563,966,37.6769104,39.23132706,5.158350446,-1.103348488,-66.01359342,-20.86937718,1.653055588,11.94857054,-1.4053409,24.528341,Place
Springfield,Missouri,2970000,springfield_MO,"Springfield, Missouri",0.31987027,-0.006653652,-93.286318,37.192291,2970000,166633,5.65392077,59.98599529,8.17399472,48153,35674,3.469900787,44.76245642,61.97091937,15.96980244,85.44886112,27.6016295,59.04712677,9.498009831,3.229242563,44.2761153,51.10578537,721,33.17831039,30.25432587,6.034092328,-4.531372429,-57.21957532,-15.25660007,9.930729648,12.02354907,-1.0128946,36.31662,Place
Springfield,Ohio,3974118,springfield_OH,"Springfield, Ohio",0.297563272,-0.002082089,-83.799454,39.929595,3974118,59305,10.08790731,59.93666053,19.51432824,44861,37059,2.571452595,50.92174411,56.1419785,18.87239069,72.3362267,14.69562799,85.96497178,14.1724512,2.12903738,47.08297551,45.05718946,696,42.79550171,38.19797134,5.420411553,-0.82190115,-44.51537618,-24.56515919,-9.261299305,10.9904489,-0.82404679,43.865292,Place
Springfield,Oregon,4169600,springfield_OR,"Springfield, Oregon",0.3048522,0.004381921,-122.980175,44.052834,4169600,61525,8.052247763,65.19037485,11.22902185,52419,43157,6.246241182,49.42929447,61.45469546,14.94771391,79.81308699,16.99720174,63.52867484,3.812661767,4.395578861,51.09289885,52.67202258,948,47.969841,23.16827202,0.098801594,-2.909410181,-65.60665941,-8.433654508,16.38355024,11.02719888,-1.7910331,16.678776,Place
